age, workclass, fnlwgt, eductation, education-num, marital-status, occupation, relationship, race, sex, capital-gain, capital-loss, hours-per-week, native-country, income
19, ?, 35507, Some-college, 10, Never-married, ?, Own-child, White, Female, 0, 0, 45, United-States, <=50K
31, Private, 163303, Assoc-voc, 11, Divorced, Sales, Own-child, White, Female, 0, 0, 38, United-States, <=50K
41, Private, 192712, HS-grad, 9, Never-married, Adm-clerical, Other-relative, White, Female, 0, 0, 40, United-States, <=50K
31, Private, 381153, 10th, 6, Married-civ-spouse, Tech-support, Husband, White, Male, 0, 0, 40, United-States, >50K
44, Private, 222434, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
20, Private, 34706, Some-college, 10, Never-married, Exec-managerial, Not-in-family, Black, Male, 0, 0, 47, United-States, <=50K
57, Self-emp-not-inc, 47857, Some-college, 10, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 50, United-States, <=50K
26, Private, 195216, HS-grad, 9, Divorced, Other-service, Not-in-family, White, Female, 0, 0, 12, United-States, <=50K
44, Self-emp-inc, 103643, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 5013, 0, 60, Greece, <=50K
29, Local-gov, 329426, HS-grad, 9, Never-married, Protective-serv, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
36, Private, 183612, HS-grad, 9, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 1977, 40, United-States, >50K
40, Private, 184105, Assoc-voc, 11, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, >50K
21, Private, 211385, Assoc-acdm, 12, Never-married, Other-service, Not-in-family, Black, Male, 0, 0, 35, Jamaica, <=50K
21, Private, 61777, Some-college, 10, Never-married, Craft-repair, Not-in-family, White, Male, 0, 0, 70, United-States, <=50K
34, Self-emp-not-inc, 320194, Prof-school, 15, Separated, Prof-specialty, Unmarried, White, Male, 0, 0, 48, United-States, >50K
24, Private, 199444, Bachelors, 13, Never-married, Exec-managerial, Own-child, White, Female, 0, 0, 15, United-States, <=50K
28, Private, 312588, 10th, 6, Divorced, Other-service, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
35, Private, 168675, HS-grad, 9, Separated, Transport-moving, Own-child, White, Male, 0, 0, 50, United-States, <=50K
35, Private, 87556, HS-grad, 9, Divorced, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
38, State-gov, 220421, Bachelors, 13, Never-married, Exec-managerial, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
44, Federal-gov, 404599, HS-grad, 9, Divorced, Adm-clerical, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K
39, Private, 99065, Bachelors, 13, Married-civ-spouse, Handlers-cleaners, Wife, White, Female, 0, 0, 40, Poland, >50K
57, Local-gov, 109973, HS-grad, 9, Divorced, Other-service, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
19, Private, 246652, Some-college, 10, Never-married, Sales, Own-child, White, Female, 0, 0, 40, United-States, <=50K
29, Private, 57423, Assoc-voc, 11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 48, United-States, <=50K
23, Private, 291248, HS-grad, 9, Never-married, Machine-op-inspct, Other-relative, Black, Male, 0, 0, 40, United-States, <=50K
50, Private, 163708, HS-grad, 9, Widowed, Other-service, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
51, Self-emp-not-inc, 240358, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 20, United-States, <=50K
28, Private, 25955, Assoc-voc, 11, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male, 0, 0, 40, United-States, <=50K
44, Private, 101593, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 60, United-States, <=50K
29, Self-emp-not-inc, 227890, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, Black, Male, 0, 0, 40, United-States, <=50K
31, Private, 225053, HS-grad, 9, Divorced, Transport-moving, Not-in-family, White, Male, 0, 0, 45, United-States, <=50K
27, Private, 228472, Bachelors, 13, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 45, United-States, >50K
34, Private, 245378, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 45, United-States, <=50K
50, Self-emp-inc, 156623, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male, 7688, 0, 50, Philippines, >50K
27, Private, 35032, Some-college, 10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 40, United-States, >50K
31, Private, 258849, Assoc-voc, 11, Never-married, Adm-clerical, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K
46, Private, 190115, Assoc-acdm, 12, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, >50K
39, Private, 63910, Some-college, 10, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female, 0, 0, 40, United-States, <=50K
40, Private, 510072, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 55, United-States, >50K
28, Private, 210867, 11th, 7, Divorced, Sales, Own-child, White, Male, 0, 0, 40, United-States, <=50K
18, Private, 263024, HS-grad, 9, Never-married, Sales, Own-child, White, Female, 0, 0, 40, United-States, <=50K
51, Private, 306785, HS-grad, 9, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
58, Self-emp-inc, 104333, HS-grad, 9, Divorced, Sales, Not-in-family, White, Male, 0, 0, 50, United-States, <=50K
66, Private, 340734, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, <=50K
36, Self-emp-not-inc, 288585, HS-grad, 9, Married-civ-spouse, Other-service, Wife, Asian-Pac-Islander, Female, 0, 0, 20, South, <=50K
38, Private, 241765, 11th, 7, Divorced, Handlers-cleaners, Not-in-family, White, Female, 0, 0, 60, United-States, <=50K
25, Private, 111058, Assoc-acdm, 12, Never-married, Exec-managerial, Own-child, White, Male, 0, 0, 40, United-States, <=50K
25, Private, 104662, HS-grad, 9, Never-married, Other-service, Unmarried, White, Female, 0, 0, 22, United-States, <=50K
90, Private, 313986, 11th, 7, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 40, United-States, <=50K
41, Local-gov, 52037, Some-college, 10, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
34, ?, 146589, HS-grad, 9, Never-married, ?, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K
33, Private, 131776, Bachelors, 13, Divorced, Prof-specialty, Unmarried, White, Female, 914, 0, 40, Germany, <=50K
33, Private, 254221, HS-grad, 9, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
35, Private, 152909, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 1887, 45, United-States, >50K
39, Self-emp-not-inc, 211785, HS-grad, 9, Never-married, Craft-repair, Own-child, Black, Female, 0, 0, 20, United-States, <=50K
59, Private, 160362, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 60, United-States, <=50K
19, Private, 387215, Some-college, 10, Never-married, Tech-support, Own-child, White, Male, 0, 1719, 16, United-States, <=50K
39, Private, 187046, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 4064, 0, 38, United-States, <=50K
19, ?, 208874, Some-college, 10, Never-married, ?, Own-child, White, Male, 0, 0, 40, United-States, <=50K
27, Private, 169631, HS-grad, 9, Never-married, Handlers-cleaners, Own-child, White, Female, 0, 0, 40, United-States, <=50K
52, Private, 202956, 7th-8th, 4, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
59, Self-emp-not-inc, 80467, HS-grad, 9, Divorced, Other-service, Own-child, White, Female, 0, 0, 24, United-States, <=50K
28, Private, 407672, Some-college, 10, Divorced, Craft-repair, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
37, Private, 243425, HS-grad, 9, Divorced, Other-service, Other-relative, White, Female, 0, 0, 50, Peru, <=50K
50, ?, 174964, 10th, 6, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 99, United-States, <=50K
36, Private, 347491, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, United-States, >50K
34, Private, 146161, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 60, United-States, >50K
23, Private, 449432, Some-college, 10, Never-married, Adm-clerical, Own-child, White, Male, 0, 0, 40, United-States, <=50K
19, ?, 175499, 11th, 7, Never-married, ?, Own-child, White, Female, 0, 0, 30, United-States, <=50K
33, Private, 288825, HS-grad, 9, Divorced, Craft-repair, Not-in-family, White, Male, 0, 2258, 84, United-States, <=50K
27, Local-gov, 134813, Masters, 14, Never-married, Prof-specialty, Own-child, White, Male, 0, 0, 52, United-States, <=50K
31, Local-gov, 190401, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, <=50K
21, Private, 260617, 10th, 6, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 36, United-States, <=50K
31, Private, 45604, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 54, United-States, <=50K
59, Private, 67841, HS-grad, 9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 40, United-States, >50K
40, Local-gov, 244522, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 1902, 48, United-States, >50K
19, Private, 430471, 11th, 7, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 40, United-States, <=50K
47, Private, 194698, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 50, United-States, <=50K
34, Private, 94235, Bachelors, 13, Never-married, Craft-repair, Unmarried, White, Male, 0, 0, 40, United-States, <=50K
57, Private, 188330, HS-grad, 9, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 78, United-States, <=50K
51, Local-gov, 146181, 9th, 5, Married-civ-spouse, Transport-moving, Husband, Black, Male, 0, 0, 40, United-States, <=50K
21, Private, 177125, Some-college, 10, Never-married, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 20, United-States, <=50K
30, Self-emp-inc, 68330, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, United-States, <=50K
46, Private, 95636, Some-college, 10, Divorced, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 45, United-States, <=50K
40, Private, 238329, Bachelors, 13, Never-married, Sales, Not-in-family, White, Female, 0, 0, 45, United-States, <=50K
52, Private, 416129, Preschool, 1, Married-civ-spouse, Other-service, Not-in-family, White, Male, 0, 0, 40, El-Salvador, <=50K
23, Private, 285004, Bachelors, 13, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male, 0, 0, 50, Taiwan, <=50K
90, ?, 256514, Bachelors, 13, Widowed, ?, Other-relative, White, Female, 991, 0, 10, United-States, <=50K
25, Private, 186294, HS-grad, 9, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 50, United-States, <=50K
43, Private, 188786, Some-college, 10, Divorced, Transport-moving, Not-in-family, White, Male, 0, 0, 45, United-States, <=50K
38, State-gov, 31352, Some-college, 10, Divorced, Protective-serv, Unmarried, Amer-Indian-Eskimo, Female, 0, 0, 40, United-States, >50K
22, Private, 197613, Assoc-voc, 11, Never-married, Other-service, Not-in-family, White, Female, 0, 0, 30, United-States, <=50K
33, Local-gov, 161942, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, White, Female, 1055, 0, 40, United-States, <=50K
34, Private, 275438, Some-college, 10, Married-civ-spouse, Prof-specialty, Husband, White, Male, 5178, 0, 40, United-States, >50K
65, Private, 361721, Assoc-voc, 11, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 20, United-States, <=50K
50, Private, 144968, HS-grad, 9, Never-married, Tech-support, Own-child, White, Male, 0, 0, 15, United-States, <=50K
29, Private, 190539, Bachelors, 13, Never-married, Sales, Not-in-family, White, Male, 6849, 0, 48, United-States, <=50K
25, Private, 178037, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States, <=50K
54, Private, 306985, Some-college, 10, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
49, Private, 87928, HS-grad, 9, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, United-States, >50K
44, Private, 242619, Some-college, 10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, <=50K
24, Private, 154165, 9th, 5, Divorced, Other-service, Own-child, White, Female, 0, 0, 40, United-States, <=50K
25, Private, 511331, Bachelors, 13, Never-married, Sales, Not-in-family, White, Male, 0, 0, 38, United-States, <=50K
65, Local-gov, 221026, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 20, United-States, <=50K
56, Self-emp-not-inc, 222182, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, Black, Male, 0, 0, 45, United-States, <=50K
39, Self-emp-not-inc, 126569, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 15024, 0, 60, United-States, >50K
23, Private, 202344, Bachelors, 13, Never-married, Prof-specialty, Own-child, White, Female, 0, 0, 40, United-States, <=50K
20, Private, 190423, Some-college, 10, Never-married, Other-service, Not-in-family, White, Female, 0, 0, 20, United-States, <=50K
24, Private, 238917, 5th-6th, 3, Never-married, Craft-repair, Unmarried, White, Male, 0, 0, 40, El-Salvador, <=50K
41, Private, 221947, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 1887, 50, United-States, >50K
40, Self-emp-inc, 37997, Some-college, 10, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 50, United-States, <=50K
55, Private, 147098, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 50, United-States, >50K
38, Private, 278253, HS-grad, 9, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 48, United-States, <=50K
23, Private, 195411, HS-grad, 9, Never-married, Adm-clerical, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K
44, Private, 76196, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, United-States, <=50K
45, Private, 120131, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 1887, 40, United-States, >50K
20, Self-emp-not-inc, 186014, Some-college, 10, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 12, Germany, <=50K
29, Private, 205903, HS-grad, 9, Never-married, Other-service, Own-child, White, Male, 0, 0, 40, United-States, <=50K
43, State-gov, 125405, HS-grad, 9, Married-civ-spouse, Protective-serv, Husband, White, Male, 0, 0, 40, United-States, <=50K
30, Private, 219838, 12th, 8, Divorced, Machine-op-inspct, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
28, State-gov, 19395, Some-college, 10, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 38, United-States, <=50K
31, Private, 223327, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, >50K
52, Private, 114062, HS-grad, 9, Divorced, Craft-repair, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
36, Private, 95654, Bachelors, 13, Married-civ-spouse, Prof-specialty, Wife, White, Female, 0, 0, 50, Iran, >50K
38, Private, 177305, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 45, United-States, <=50K
66, ?, 299616, Some-college, 10, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 40, United-States, <=50K
63, Self-emp-not-inc, 117681, Assoc-voc, 11, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 40, United-States, <=50K
21, Private, 237651, Some-college, 10, Never-married, Other-service, Own-child, White, Male, 0, 0, 35, United-States, <=50K
33, State-gov, 150570, HS-grad, 9, Divorced, Adm-clerical, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
46, State-gov, 106705, Some-college, 10, Divorced, Prof-specialty, Unmarried, White, Female, 1506, 0, 50, United-States, <=50K
20, ?, 174714, Some-college, 10, Never-married, ?, Own-child, White, Male, 0, 0, 20, United-States, <=50K
47, Self-emp-inc, 175958, Bachelors, 13, Never-married, Sales, Not-in-family, White, Male, 3325, 0, 60, United-States, <=50K
33, Private, 144064, Doctorate, 16, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 55, United-States, >50K
66, ?, 107112, 7th-8th, 4, Never-married, ?, Other-relative, Black, Male, 0, 0, 30, United-States, <=50K
20, Private, 54152, Some-college, 10, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 30, ?, <=50K
28, Private, 152951, HS-grad, 9, Divorced, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
46, Private, 190487, HS-grad, 9, Divorced, Priv-house-serv, Unmarried, White, Female, 0, 0, 28, Ecuador, <=50K
25, Private, 306666, Some-college, 10, Married-civ-spouse, Sales, Husband, Black, Male, 0, 0, 45, United-States, <=50K
37, Private, 195148, HS-grad, 9, Married-civ-spouse, Craft-repair, Own-child, White, Male, 3137, 0, 40, United-States, <=50K
31, Self-emp-not-inc, 226624, 9th, 5, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 60, United-States, <=50K
49, Private, 157569, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
22, State-gov, 22966, Some-college, 10, Married-spouse-absent, Tech-support, Unmarried, White, Male, 0, 0, 20, United-States, <=50K
52, Private, 379682, Assoc-voc, 11, Married-civ-spouse, Other-service, Wife, White, Female, 0, 0, 20, United-States, >50K
29, Private, 446559, Assoc-acdm, 12, Married-civ-spouse, Exec-managerial, Wife, White, Female, 0, 0, 50, United-States, <=50K
18, Private, 41794, 11th, 7, Never-married, Other-service, Own-child, White, Female, 0, 0, 20, United-States, <=50K
31, Local-gov, 90409, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 35, United-States, <=50K
23, Private, 125491, Some-college, 10, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female, 0, 0, 35, Vietnam, <=50K
27, ?, 129661, Assoc-voc, 11, Married-civ-spouse, ?, Wife, Amer-Indian-Eskimo, Female, 0, 0, 40, United-States, >50K
54, Self-emp-not-inc, 104748, 10th, 6, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 65, United-States, <=50K
50, Local-gov, 169182, HS-grad, 9, Divorced, Other-service, Unmarried, White, Female, 0, 0, 49, Dominican-Republic, <=50K
46, Private, 324655, Masters, 14, Married-civ-spouse, Tech-support, Husband, White, Male, 0, 1902, 40, ?, >50K
24, Private, 122272, Bachelors, 13, Never-married, Farming-fishing, Own-child, White, Female, 0, 0, 40, United-States, <=50K
17, ?, 114798, 11th, 7, Never-married, ?, Own-child, White, Female, 0, 0, 18, United-States, <=50K
49, Self-emp-inc, 289707, HS-grad, 9, Separated, Other-service, Not-in-family, White, Male, 0, 0, 45, United-States, <=50K
54, Local-gov, 137691, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, >50K
41, Private, 84610, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 1902, 60, United-States, >50K
49, Private, 166789, HS-grad, 9, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, United-States, <=50K
36, Local-gov, 348728, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 35, United-States, <=50K
23, Private, 348092, HS-grad, 9, Never-married, Transport-moving, Own-child, Black, Male, 0, 0, 40, Haiti, <=50K
63, Private, 154526, Some-college, 10, Widowed, Other-service, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
67, Private, 288371, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, Canada, >50K
23, Private, 182342, HS-grad, 9, Never-married, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
22, Private, 244366, Bachelors, 13, Never-married, Prof-specialty, Own-child, White, Male, 0, 0, 40, United-States, <=50K
66, Private, 102423, Assoc-voc, 11, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 30, United-States, <=50K
25, Private, 259688, 11th, 7, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 50, United-States, <=50K
30, Private, 98733, Some-college, 10, Divorced, Machine-op-inspct, Unmarried, White, Female, 0, 0, 20, United-States, <=50K
35, Private, 174856, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 2885, 0, 40, United-States, <=50K
67, Self-emp-not-inc, 141797, 7th-8th, 4, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, <=50K
30, Private, 327202, 12th, 8, Never-married, Craft-repair, Not-in-family, Black, Male, 0, 0, 40, United-States, <=50K
26, Private, 76996, Some-college, 10, Never-married, Machine-op-inspct, Not-in-family, Black, Female, 0, 0, 38, United-States, <=50K
34, Private, 260560, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, <=50K
21, Private, 370990, Some-college, 10, Never-married, Sales, Own-child, White, Male, 0, 0, 40, United-States, <=50K
18, Private, 129010, 12th, 8, Never-married, Craft-repair, Own-child, White, Male, 0, 0, 10, United-States, <=50K
21, Private, 452640, HS-grad, 9, Never-married, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
76, Self-emp-inc, 120796, 9th, 5, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, <=50K
51, Federal-gov, 45334, Some-college, 10, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male, 0, 0, 70, ?, <=50K
26, Private, 229523, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female, 0, 0, 56, United-States, <=50K
18, Private, 127388, 12th, 8, Never-married, Other-service, Not-in-family, White, Female, 0, 0, 25, United-States, <=50K
18, ?, 395567, 11th, 7, Never-married, ?, Own-child, White, Male, 0, 0, 40, United-States, <=50K
34, Private, 119422, Assoc-voc, 11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 1672, 50, United-States, <=50K
59, Private, 193895, HS-grad, 9, Divorced, Exec-managerial, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
55, Private, 163083, Bachelors, 13, Separated, Exec-managerial, Not-in-family, White, Male, 14084, 0, 45, United-States, >50K
33, Self-emp-not-inc, 155343, Some-college, 10, Never-married, Farming-fishing, Not-in-family, White, Male, 0, 0, 72, United-States, <=50K
25, Private, 73895, HS-grad, 9, Never-married, Other-service, Own-child, White, Female, 0, 0, 10, United-States, <=50K
48, Private, 107682, HS-grad, 9, Widowed, Machine-op-inspct, Not-in-family, White, Female, 0, 0, 10, United-States, <=50K
64, Private, 321166, Bachelors, 13, Divorced, Sales, Not-in-family, White, Female, 0, 0, 5, United-States, <=50K
47, Local-gov, 154940, Masters, 14, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 45, United-States, >50K
26, Private, 103700, Some-college, 10, Never-married, Tech-support, Own-child, White, Female, 0, 0, 40, United-States, <=50K
36, Private, 63509, Assoc-acdm, 12, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 48, United-States, >50K
21, Private, 243842, HS-grad, 9, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 40, United-States, <=50K
54, ?, 187221, 7th-8th, 4, Never-married, ?, Not-in-family, White, Female, 0, 0, 25, United-States, <=50K
30, Private, 58597, HS-grad, 9, Never-married, Machine-op-inspct, Own-child, White, Male, 0, 0, 44, United-States, <=50K
41, Self-emp-not-inc, 190290, HS-grad, 9, Divorced, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
53, ?, 158352, Masters, 14, Never-married, ?, Not-in-family, White, Female, 8614, 0, 35, United-States, >50K
34, Private, 62165, Some-college, 10, Never-married, Sales, Other-relative, Black, Male, 0, 0, 30, United-States, <=50K
20, ?, 307149, Some-college, 10, Never-married, ?, Own-child, White, Female, 0, 0, 35, United-States, <=50K
24, Private, 280134, 10th, 6, Never-married, Sales, Not-in-family, White, Male, 0, 0, 49, El-Salvador, <=50K
26, Private, 118736, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 20, United-States, <=50K
25, Private, 171114, HS-grad, 9, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 48, United-States, <=50K
35, Private, 169638, Some-college, 10, Divorced, Sales, Unmarried, White, Female, 0, 0, 36, United-States, <=50K
41, Private, 125461, Some-college, 10, Divorced, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States, >50K
33, Private, 145434, 11th, 7, Never-married, Craft-repair, Own-child, White, Male, 0, 0, 40, United-States, <=50K
18, Private, 152182, Some-college, 10, Never-married, Other-service, Own-child, White, Female, 0, 0, 25, United-States, <=50K
