age, workclass, fnlwgt, eductation, education-num, marital-status, occupation, relationship, race, sex, capital-gain, capital-loss, hours-per-week, native-country, income
33, Private, 362747, Some-college, 10, Never-married, Other-service, Not-in-family, Black, Female, 0, 0, 35, United-States, <=50K
24, Private, 395297, Some-college, 10, Never-married, Sales, Own-child, White, Female, 0, 0, 35, United-States, <=50K
31, Self-emp-not-inc, 144949, Bachelors, 13, Divorced, Craft-repair, Not-in-family, White, Male, 0, 0, 60, United-States, <=50K
20, ?, 163665, HS-grad, 9, Never-married, ?, Own-child, White, Female, 0, 0, 20, United-States, <=50K
32, Private, 141490, Assoc-voc, 11, Divorced, Exec-managerial, Unmarried, White, Female, 0, 0, 50, United-States, <=50K
29, Private, 147889, Assoc-acdm, 12, Married-civ-spouse, Tech-support, Wife, White, Female, 0, 0, 40, United-States, <=50K
61, Private, 232808, 10th, 6, Divorced, Other-service, Not-in-family, White, Male, 0, 0, 24, United-States, <=50K
48, Private, 70668, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female, 0, 0, 50, United-States, <=50K
29, Federal-gov, 33315, Assoc-acdm, 12, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
61, ?, 63526, 12th, 8, Never-married, ?, Not-in-family, Black, Male, 0, 0, 52, United-States, <=50K
34, Private, 591711, Some-college, 10, Never-married, Handlers-cleaners, Not-in-family, Black, Male, 0, 0, 48, ?, <=50K
22, Private, 200318, Assoc-acdm, 12, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 15, United-States, <=50K
32, Private, 97723, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 1672, 40, United-States, <=50K
38, Private, 109231, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
27, Private, 102889, Some-college, 10, Divorced, Machine-op-inspct, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
26, Private, 167106, HS-grad, 9, Never-married, Craft-repair, Other-relative, Asian-Pac-Islander, Male, 0, 0, 40, Hong, <=50K
35, Private, 182898, HS-grad, 9, Never-married, Adm-clerical, Not-in-family, White, Male, 8614, 0, 40, United-States, >50K
62, Private, 197918, HS-grad, 9, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
28, Private, 67386, HS-grad, 9, Never-married, Other-service, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
50, Private, 126592, HS-grad, 9, Separated, Craft-repair, Not-in-family, Black, Male, 0, 0, 40, United-States, <=50K
34, Private, 49469, Bachelors, 13, Never-married, Sales, Not-in-family, White, Male, 99999, 0, 50, United-States, >50K
37, Self-emp-not-inc, 119929, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
63, Private, 158199, 1st-4th, 2, Widowed, Machine-op-inspct, Unmarried, White, Female, 0, 0, 44, Portugal, <=50K
35, Private, 341102, 9th, 5, Never-married, Handlers-cleaners, Not-in-family, Black, Male, 0, 0, 40, United-States, <=50K
55, Private, 101524, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, >50K
40, Private, 202872, HS-grad, 9, Married-civ-spouse, Sales, Wife, White, Female, 0, 0, 40, United-States, >50K
25, Private, 195201, HS-grad, 9, Married-civ-spouse, Sales, Husband, Other, Male, 0, 0, 50, United-States, <=50K
51, Private, 128272, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, <=50K
37, Private, 263094, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 7298, 0, 40, United-States, >50K
54, Self-emp-inc, 357596, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 7298, 0, 55, United-States, >50K
47, Local-gov, 102628, Some-college, 10, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 40, United-States, >50K
26, Private, 171114, Bachelors, 13, Never-married, Exec-managerial, Own-child, White, Female, 0, 0, 40, United-States, <=50K
46, Private, 216414, Assoc-voc, 11, Married-spouse-absent, Craft-repair, Unmarried, White, Male, 0, 0, 40, United-States, <=50K
24, Private, 127753, 12th, 8, Never-married, Craft-repair, Other-relative, White, Male, 0, 0, 40, United-States, <=50K
19, Private, 282698, 7th-8th, 4, Never-married, Adm-clerical, Own-child, White, Male, 0, 0, 80, United-States, <=50K
35, Private, 139364, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 1902, 40, United-States, >50K
36, Local-gov, 312785, Bachelors, 13, Never-married, Prof-specialty, Own-child, Black, Male, 0, 0, 35, United-States, <=50K
18, Private, 92864, 12th, 8, Never-married, Other-service, Own-child, White, Female, 0, 0, 20, United-States, <=50K
46, Local-gov, 175428, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, >50K
30, Private, 104223, HS-grad, 9, Never-married, Other-service, Unmarried, Black, Female, 0, 0, 32, United-States, <=50K
29, Private, 144784, HS-grad, 9, Never-married, Other-service, Not-in-family, Black, Female, 0, 0, 40, United-States, <=50K
65, Private, 178934, HS-grad, 9, Widowed, Other-service, Unmarried, Black, Female, 0, 0, 20, Jamaica, <=50K
41, Private, 211253, Masters, 14, Married-civ-spouse, Exec-managerial, Wife, White, Female, 0, 0, 40, United-States, >50K
34, Private, 133122, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, <=50K
58, Private, 103540, 7th-8th, 4, Married-civ-spouse, Transport-moving, Husband, Black, Male, 0, 0, 40, United-States, <=50K
39, State-gov, 172700, HS-grad, 9, Never-married, Other-service, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K
21, Private, 282484, Some-college, 10, Never-married, Other-service, Own-child, White, Female, 0, 0, 40, United-States, <=50K
31, Private, 323055, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 50, United-States, >50K
33, State-gov, 291494, Doctorate, 16, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 50, United-States, >50K
28, Private, 214702, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 60, United-States, <=50K
32, Private, 116055, HS-grad, 9, Never-married, Adm-clerical, Unmarried, Black, Female, 2977, 0, 35, United-States, <=50K
32, Private, 226696, Bachelors, 13, Never-married, Exec-managerial, Not-in-family, White, Male, 0, 0, 55, United-States, >50K
31, Private, 216827, HS-grad, 9, Separated, Other-service, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K
41, Self-emp-not-inc, 153132, Prof-school, 15, Married-civ-spouse, Exec-managerial, Husband, White, Male, 15024, 0, 40, United-States, >50K
48, Private, 307440, Bachelors, 13, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male, 0, 0, 45, Philippines, >50K
27, Private, 278122, HS-grad, 9, Never-married, Transport-moving, Own-child, White, Male, 0, 0, 40, United-States, <=50K
45, Private, 122195, HS-grad, 9, Widowed, Craft-repair, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K
34, Self-emp-not-inc, 156890, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, United-States, <=50K
17, Private, 36877, 10th, 6, Never-married, Sales, Own-child, White, Female, 0, 0, 10, United-States, <=50K
25, Private, 131178, HS-grad, 9, Never-married, Handlers-cleaners, Own-child, Black, Male, 0, 0, 23, United-States, <=50K
34, Self-emp-inc, 62396, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 62, United-States, >50K
33, Private, 73054, HS-grad, 9, Divorced, Sales, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
21, Private, 96844, Some-college, 10, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 20, United-States, <=50K
22, Private, 324922, HS-grad, 9, Never-married, Machine-op-inspct, Not-in-family, White, Male, 0, 0, 50, United-States, <=50K
61, Private, 130684, Some-college, 10, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 42, United-States, <=50K
40, Private, 178983, HS-grad, 9, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 30, United-States, >50K
58, Private, 81038, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 12, United-States, <=50K
30, Private, 151967, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 58, United-States, <=50K
24, Private, 278107, HS-grad, 9, Never-married, Craft-repair, Own-child, White, Male, 0, 0, 60, United-States, <=50K
52, Self-emp-not-inc, 183146, 12th, 8, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, United-States, >50K
50, Private, 183638, HS-grad, 9, Widowed, Sales, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
49, Private, 247892, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, Black, Male, 0, 0, 30, United-States, <=50K
22, Private, 221480, HS-grad, 9, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 40, United-States, <=50K
32, Private, 118551, Bachelors, 13, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 35, ?, >50K
21, Private, 518530, Some-college, 10, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 40, United-States, <=50K
25, Private, 193787, Some-college, 10, Never-married, Machine-op-inspct, Own-child, White, Female, 0, 0, 50, United-States, <=50K
34, Self-emp-inc, 157466, HS-grad, 9, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 45, United-States, <=50K
48, Private, 141511, 10th, 6, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 45, United-States, >50K
61, ?, 158712, HS-grad, 9, Divorced, ?, Not-in-family, White, Female, 0, 0, 99, United-States, <=50K
21, Private, 252253, Some-college, 10, Never-married, Adm-clerical, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K
20, Private, 200450, 7th-8th, 4, Never-married, Machine-op-inspct, Own-child, White, Female, 0, 0, 52, United-States, <=50K
30, State-gov, 343789, Some-college, 10, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, United-States, >50K
44, Private, 277647, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 1902, 40, United-States, >50K
44, Private, 291566, HS-grad, 9, Never-married, Craft-repair, Not-in-family, Black, Male, 0, 0, 60, United-States, <=50K
29, Private, 151382, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 60, United-States, <=50K
31, Private, 221167, Prof-school, 15, Divorced, Tech-support, Not-in-family, White, Female, 0, 0, 35, United-States, <=50K
35, Private, 196178, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
27, Private, 302422, HS-grad, 9, Never-married, Adm-clerical, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
26, Private, 37379, Bachelors, 13, Never-married, Exec-managerial, Not-in-family, White, Female, 0, 0, 45, United-States, <=50K
37, Self-emp-not-inc, 82540, 9th, 5, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 70, United-States, >50K
33, Self-emp-not-inc, 182926, Bachelors, 13, Never-married, Transport-moving, Not-in-family, White, Male, 0, 0, 40, ?, <=50K
44, Private, 159911, 7th-8th, 4, Married-civ-spouse, Other-service, Wife, White, Female, 0, 0, 55, United-States, <=50K
34, Private, 212781, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, >50K
28, Local-gov, 207213, Assoc-acdm, 12, Never-married, Craft-repair, Own-child, White, Male, 0, 0, 5, United-States, <=50K
30, Private, 200192, Some-college, 10, Married-civ-spouse, Other-service, Wife, White, Female, 0, 0, 45, United-States, <=50K
41, Local-gov, 180096, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 35, United-States, <=50K
23, Private, 192812, Bachelors, 13, Never-married, Tech-support, Own-child, White, Female, 0, 0, 40, United-States, <=50K
19, Private, 105908, HS-grad, 9, Never-married, Handlers-cleaners, Other-relative, White, Male, 0, 0, 70, United-States, <=50K
48, Private, 373366, 1st-4th, 2, Married-civ-spouse, Farming-fishing, Husband, White, Male, 3781, 0, 50, Mexico, <=50K
26, State-gov, 234190, Some-college, 10, Never-married, Other-service, Not-in-family, White, Male, 0, 0, 20, United-States, <=50K
32, Private, 260868, Bachelors, 13, Married-civ-spouse, Sales, Husband, Black, Male, 0, 0, 40, United-States, >50K
26, Private, 109097, HS-grad, 9, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 48, United-States, <=50K
36, Private, 171393, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 7298, 0, 55, United-States, >50K
49, Private, 209146, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States, <=50K
33, ?, 289046, HS-grad, 9, Divorced, ?, Not-in-family, Black, Male, 0, 1741, 40, United-States, <=50K
54, Private, 172281, Masters, 14, Divorced, Tech-support, Not-in-family, White, Male, 0, 0, 40, United-States, >50K
36, Private, 73023, HS-grad, 9, Divorced, Craft-repair, Not-in-family, White, Male, 0, 0, 55, United-States, <=50K
41, Private, 122626, HS-grad, 9, Divorced, Handlers-cleaners, Unmarried, White, Male, 0, 0, 48, United-States, <=50K
27, Private, 113635, Bachelors, 13, Never-married, Other-service, Not-in-family, White, Male, 0, 0, 35, United-States, <=50K
68, ?, 257269, Bachelors, 13, Married-civ-spouse, ?, Husband, White, Male, 0, 2377, 35, United-States, >50K
21, ?, 191806, Some-college, 10, Never-married, ?, Own-child, White, Male, 0, 0, 75, United-States, <=50K
56, ?, 35723, HS-grad, 9, Divorced, ?, Own-child, White, Male, 0, 0, 40, United-States, <=50K
40, Self-emp-not-inc, 30759, Assoc-voc, 11, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 60, United-States, <=50K
46, Private, 105327, HS-grad, 9, Divorced, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
55, ?, 376058, 9th, 5, Never-married, ?, Own-child, White, Female, 0, 0, 45, United-States, <=50K
43, Private, 219307, 9th, 5, Divorced, Transport-moving, Not-in-family, Black, Male, 0, 0, 40, United-States, <=50K
46, Private, 208067, HS-grad, 9, Divorced, Craft-repair, Other-relative, White, Male, 0, 0, 40, United-States, <=50K
51, Self-emp-not-inc, 78631, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male, 0, 0, 60, United-States, <=50K
19, Private, 210308, Some-college, 10, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 15, United-States, <=50K
67, Local-gov, 190661, Doctorate, 16, Never-married, Prof-specialty, Not-in-family, White, Female, 7896, 0, 50, United-States, >50K
31, Private, 594187, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, <=50K
27, Private, 228476, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, United-States, >50K
21, Private, 126613, Some-college, 10, Never-married, Other-service, Own-child, White, Female, 0, 0, 40, United-States, <=50K
36, Private, 30267, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 50, United-States, <=50K
23, Private, 216811, HS-grad, 9, Never-married, Machine-op-inspct, Own-child, White, Female, 0, 0, 16, United-States, <=50K
62, Local-gov, 115763, Masters, 14, Married-civ-spouse, Prof-specialty, Wife, White, Female, 0, 0, 40, United-States, >50K
31, Local-gov, 199368, Bachelors, 13, Married-civ-spouse, Protective-serv, Husband, Black, Male, 0, 0, 50, United-States, >50K
52, Private, 159755, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 1887, 40, United-States, >50K
39, Self-emp-not-inc, 188335, HS-grad, 9, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 40, United-States, <=50K
24, Private, 417668, Bachelors, 13, Never-married, Prof-specialty, Own-child, White, Male, 0, 0, 30, United-States, <=50K
55, ?, 141807, HS-grad, 9, Never-married, ?, Not-in-family, White, Male, 13550, 0, 40, United-States, >50K
38, Private, 296317, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, Mexico, <=50K
36, Private, 164898, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, <=50K
17, Private, 452406, 11th, 7, Never-married, Sales, Own-child, Black, Female, 0, 0, 15, United-States, <=50K
27, Private, 42696, HS-grad, 9, Married-spouse-absent, Other-service, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
30, Private, 262994, Some-college, 10, Divorced, Craft-repair, Not-in-family, Black, Male, 0, 0, 40, United-States, <=50K
43, State-gov, 167298, HS-grad, 9, Divorced, Exec-managerial, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
51, Private, 103529, 11th, 7, Divorced, Other-service, Unmarried, Black, Female, 0, 0, 30, United-States, <=50K
47, Private, 97883, Bachelors, 13, Widowed, Priv-house-serv, Unmarried, White, Female, 25236, 0, 35, United-States, >50K
49, State-gov, 269417, Doctorate, 16, Never-married, Exec-managerial, Not-in-family, White, Female, 0, 2258, 50, United-States, >50K
34, Private, 199539, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 48, United-States, >50K
19, ?, 39460, HS-grad, 9, Never-married, ?, Own-child, White, Male, 0, 0, 60, United-States, <=50K
79, Federal-gov, 62176, Doctorate, 16, Widowed, Exec-managerial, Not-in-family, White, Male, 0, 0, 6, United-States, >50K
28, State-gov, 239130, Some-college, 10, Divorced, Other-service, Unmarried, White, Male, 0, 0, 40, United-States, <=50K
41, Self-emp-inc, 151089, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, United-States, <=50K
21, Private, 331611, Some-college, 10, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 50, United-States, <=50K
31, Self-emp-not-inc, 203463, Bachelors, 13, Never-married, Tech-support, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
45, Private, 151518, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 45, United-States, <=50K
23, Self-emp-inc, 39844, HS-grad, 9, Never-married, Transport-moving, Not-in-family, White, Male, 0, 0, 50, United-States, <=50K
32, Private, 299635, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, Germany, <=50K
67, Private, 123393, 11th, 7, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States, <=50K
32, Private, 209538, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 55, United-States, >50K
35, Self-emp-not-inc, 238802, HS-grad, 9, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 50, United-States, <=50K
29, Private, 499197, Some-college, 10, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, <=50K
38, Private, 200220, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
38, Private, 114059, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 60, United-States, <=50K
18, Private, 434430, HS-grad, 9, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 30, United-States, <=50K
47, Private, 185385, HS-grad, 9, Married-civ-spouse, Prof-specialty, Husband, White, Male, 5013, 0, 24, United-States, <=50K
22, Private, 225156, HS-grad, 9, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
21, Private, 377931, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 2377, 48, United-States, <=50K
27, ?, 133359, Bachelors, 13, Married-spouse-absent, ?, Not-in-family, White, Male, 0, 0, 50, ?, <=50K
28, Private, 226891, Some-college, 10, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female, 0, 0, 30, ?, <=50K
32, Private, 201988, Prof-school, 15, Married-civ-spouse, Sales, Husband, White, Male, 4508, 0, 40, ?, <=50K
40, Private, 287008, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 15024, 0, 55, Germany, >50K
23, Private, 151910, Bachelors, 13, Never-married, Machine-op-inspct, Own-child, White, Female, 0, 1719, 40, United-States, <=50K
25, Private, 231714, Some-college, 10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, <=50K
44, Self-emp-inc, 178510, Some-college, 10, Never-married, Sales, Not-in-family, White, Male, 0, 2258, 60, United-States, <=50K
43, Private, 178866, HS-grad, 9, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 25, United-States, >50K
31, Private, 110643, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 1977, 55, United-States, >50K
33, Private, 148261, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
41, Private, 217902, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, >50K
29, Self-emp-not-inc, 77207, Masters, 14, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 30, United-States, <=50K
32, ?, 377017, Assoc-acdm, 12, Never-married, ?, Own-child, White, Male, 0, 0, 40, United-States, <=50K
78, Private, 184759, 7th-8th, 4, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 1797, 0, 15, United-States, <=50K
64, Self-emp-inc, 80333, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, >50K
58, Private, 265086, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, United-States, >50K
55, ?, 102058, 12th, 8, Widowed, ?, Not-in-family, White, Male, 0, 0, 30, United-States, <=50K
20, Private, 333843, HS-grad, 9, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 40, United-States, <=50K
35, Private, 296478, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, <=50K
27, Local-gov, 116662, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, <=50K
37, Self-emp-not-inc, 353298, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 99999, 0, 50, United-States, >50K
42, Private, 142424, Assoc-voc, 11, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
47, Local-gov, 200808, 12th, 8, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 35, Puerto-Rico, <=50K
29, Private, 119052, HS-grad, 9, Never-married, Handlers-cleaners, Not-in-family, Black, Female, 0, 0, 40, United-States, <=50K
33, Private, 168981, 1st-4th, 2, Never-married, Sales, Own-child, White, Female, 0, 0, 24, United-States, <=50K
44, Private, 151780, Some-college, 10, Widowed, Exec-managerial, Not-in-family, Black, Female, 0, 0, 40, United-States, <=50K
70, Private, 237065, 5th-6th, 3, Widowed, Other-service, Other-relative, White, Female, 2346, 0, 40, ?, <=50K
25, Private, 509866, HS-grad, 9, Never-married, Transport-moving, Not-in-family, White, Male, 0, 0, 78, United-States, <=50K
24, State-gov, 249385, Bachelors, 13, Never-married, Adm-clerical, Other-relative, White, Female, 0, 0, 10, United-States, <=50K
42, State-gov, 109462, Bachelors, 13, Divorced, Adm-clerical, Unmarried, Black, Female, 2977, 0, 40, United-States, <=50K
53, Private, 250034, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, Black, Male, 0, 0, 50, United-States, >50K
