age, workclass, fnlwgt, eductation, education-num, marital-status, occupation, relationship, race, sex, capital-gain, capital-loss, hours-per-week, native-country, income
35, Private, 87556, Masters, 14, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 45, United-States, >50K
35, Private, 144322, Assoc-acdm, 12, Divorced, Exec-managerial, Not-in-family, White, Female, 0, 0, 50, United-States, <=50K
24, Private, 190015, HS-grad, 9, Never-married, Sales, Own-child, White, Male, 0, 0, 40, United-States, <=50K
50, Private, 183173, HS-grad, 9, Married-civ-spouse, Prof-specialty, Husband, White, Male, 99999, 0, 40, United-States, >50K
38, Self-emp-not-inc, 151322, HS-grad, 9, Separated, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
57, Local-gov, 47392, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, >50K
38, Private, 107125, Some-college, 10, Never-married, Sales, Not-in-family, White, Male, 0, 0, 60, United-States, <=50K
49, Private, 265295, HS-grad, 9, Never-married, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
25, Private, 189219, Bachelors, 13, Never-married, Tech-support, Own-child, White, Female, 0, 0, 16, United-States, <=50K
56, Private, 147989, Some-college, 10, Married-spouse-absent, Transport-moving, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
32, Private, 185732, 11th, 7, Divorced, Other-service, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
22, Private, 153516, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
23, ?, 191910, Some-college, 10, Never-married, ?, Other-relative, White, Male, 0, 0, 40, United-States, <=50K
33, Private, 216145, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
42, Private, 202872, Some-college, 10, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 12, United-States, <=50K
62, Self-emp-not-inc, 39630, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 48, United-States, <=50K
24, ?, 114292, 9th, 5, Never-married, ?, Own-child, White, Male, 0, 0, 40, United-States, <=50K
26, Local-gov, 206721, Bachelors, 13, Never-married, Protective-serv, Own-child, White, Male, 0, 0, 40, United-States, <=50K
46, Private, 358585, Some-college, 10, Divorced, Craft-repair, Unmarried, White, Male, 0, 0, 40, United-States, >50K
33, Private, 377283, Bachelors, 13, Separated, Sales, Not-in-family, White, Female, 0, 0, 50, United-States, >50K
65, ?, 76043, HS-grad, 9, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 1, United-States, >50K
65, Without-pay, 172949, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 2414, 0, 20, United-States, <=50K
46, Private, 110171, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 7688, 0, 40, United-States, >50K
43, Local-gov, 223861, Assoc-voc, 11, Divorced, Exec-managerial, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
43, Private, 163455, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, >50K
35, Private, 183892, 10th, 6, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
48, Private, 47022, HS-grad, 9, Widowed, Handlers-cleaners, Other-relative, White, Female, 0, 0, 48, United-States, <=50K
55, Federal-gov, 145401, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, >50K
45, Private, 387074, Assoc-voc, 11, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
56, Private, 105363, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 4508, 0, 40, United-States, <=50K
59, Federal-gov, 195467, Masters, 14, Never-married, Exec-managerial, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
56, Local-gov, 170217, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
21, Private, 156807, HS-grad, 9, Never-married, Other-service, Own-child, Black, Male, 0, 0, 10, United-States, <=50K
26, Private, 255193, 11th, 7, Married-civ-spouse, Exec-managerial, Husband, White, Male, 3411, 0, 40, United-States, <=50K
38, Private, 273640, HS-grad, 9, Never-married, Other-service, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
27, Private, 191177, Some-college, 10, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 40, United-States, <=50K
48, Self-emp-inc, 184787, 7th-8th, 4, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 50, United-States, >50K
37, State-gov, 239409, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 60, United-States, >50K
63, Self-emp-not-inc, 404547, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 30, United-States, <=50K
27, State-gov, 23740, HS-grad, 9, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male, 0, 0, 38, United-States, >50K
20, Private, 382153, Some-college, 10, Never-married, Sales, Own-child, White, Male, 0, 0, 25, United-States, <=50K
26, Private, 164488, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 1887, 40, United-States, >50K
21, ?, 228424, 10th, 6, Never-married, ?, Own-child, Black, Male, 0, 0, 40, United-States, <=50K
51, Self-emp-not-inc, 168539, Assoc-acdm, 12, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, <=50K
28, Private, 189530, Assoc-acdm, 12, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, >50K
39, Private, 89419, Assoc-voc, 11, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female, 0, 0, 40, Columbia, <=50K
35, Private, 224512, Masters, 14, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 55, United-States, >50K
21, ?, 314645, Some-college, 10, Never-married, ?, Not-in-family, White, Female, 0, 0, 43, United-States, <=50K
65, Private, 85787, 7th-8th, 4, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
54, Local-gov, 279881, Assoc-voc, 11, Married-civ-spouse, Transport-moving, Husband, Black, Male, 0, 0, 40, United-States, <=50K
39, Private, 194287, 7th-8th, 4, Never-married, Other-service, Own-child, White, Male, 0, 1602, 35, United-States, <=50K
24, Private, 141040, Some-college, 10, Never-married, Adm-clerical, Own-child, Black, Female, 0, 0, 40, United-States, <=50K
36, Private, 222294, Bachelors, 13, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female, 0, 0, 40, United-States, <=50K
70, ?, 410980, Some-college, 10, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 10, United-States, >50K
52, Private, 38795, HS-grad, 9, Divorced, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States, >50K
64, Private, 182979, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, <=50K
43, Private, 223277, Some-college, 10, Divorced, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
44, Private, 67065, Assoc-voc, 11, Never-married, Priv-house-serv, Not-in-family, White, Male, 594, 0, 25, United-States, <=50K
47, Federal-gov, 160647, HS-grad, 9, Separated, Adm-clerical, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
32, Private, 45796, 12th, 8, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 40, United-States, <=50K
20, Private, 110597, Some-college, 10, Never-married, Sales, Own-child, White, Female, 0, 0, 30, United-States, <=50K
33, Private, 166961, Some-college, 10, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 38, United-States, <=50K
52, Private, 318975, HS-grad, 9, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 40, Cuba, <=50K
49, Private, 305657, 7th-8th, 4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, <=50K
31, Private, 120857, HS-grad, 9, Married-civ-spouse, Sales, Wife, White, Female, 0, 0, 18, United-States, <=50K
62, Self-emp-not-inc, 158712, HS-grad, 9, Never-married, Other-service, Unmarried, White, Female, 0, 0, 6, United-States, <=50K
44, Private, 304530, Some-college, 10, Divorced, Craft-repair, Not-in-family, White, Male, 0, 0, 55, United-States, <=50K
28, Local-gov, 327533, HS-grad, 9, Married-civ-spouse, Protective-serv, Husband, White, Male, 3908, 0, 40, United-States, <=50K
68, Local-gov, 233954, Masters, 14, Widowed, Prof-specialty, Unmarried, Black, Female, 0, 0, 40, United-States, >50K
40, Federal-gov, 26880, Some-college, 10, Never-married, Adm-clerical, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
46, Private, 70754, 7th-8th, 4, Never-married, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 50, United-States, <=50K
22, Private, 184665, HS-grad, 9, Never-married, Machine-op-inspct, Own-child, White, Female, 0, 0, 40, United-States, <=50K
37, Self-emp-not-inc, 245372, Bachelors, 13, Divorced, Tech-support, Not-in-family, White, Male, 0, 0, 15, United-States, <=50K
62, Private, 252668, Masters, 14, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 70, United-States, <=50K
37, Private, 86551, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, United-States, >50K
35, Private, 241998, HS-grad, 9, Never-married, Sales, Not-in-family, White, Male, 4787, 0, 40, United-States, >50K
44, Private, 106900, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 68, United-States, <=50K
41, Private, 204235, Assoc-voc, 11, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, >50K
36, Local-gov, 127772, Bachelors, 13, Divorced, Prof-specialty, Unmarried, White, Male, 0, 0, 40, United-States, <=50K
26, Private, 117217, Bachelors, 13, Divorced, Other-service, Not-in-family, White, Female, 0, 0, 45, United-States, <=50K
48, Federal-gov, 215389, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, Black, Male, 0, 0, 40, United-States, >50K
21, Private, 198050, HS-grad, 9, Never-married, Other-service, Not-in-family, White, Female, 0, 0, 28, United-States, <=50K
39, Private, 173476, Prof-school, 15, Married-civ-spouse, Craft-repair, Husband, White, Male, 7688, 0, 40, United-States, >50K
38, Private, 217349, Assoc-voc, 11, Divorced, Prof-specialty, Not-in-family, White, Female, 14344, 0, 40, United-States, >50K
44, Private, 377018, Assoc-voc, 11, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, >50K
56, Private, 99894, 10th, 6, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander, Female, 0, 0, 30, Japan, >50K
25, Private, 170786, 9th, 5, Never-married, Transport-moving, Other-relative, White, Male, 0, 0, 40, United-States, <=50K
32, Local-gov, 250585, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 50, United-States, <=50K
47, Private, 198769, Some-college, 10, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, >50K
26, Private, 306513, Some-college, 10, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 40, United-States, <=50K
31, Private, 178623, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, Black, Female, 14084, 0, 60, United-States, >50K
23, Private, 109307, Assoc-voc, 11, Never-married, Exec-managerial, Own-child, White, Male, 0, 0, 40, United-States, <=50K
41, Federal-gov, 106982, Some-college, 10, Divorced, Prof-specialty, Unmarried, White, Female, 0, 0, 40, United-States, >50K
55, Self-emp-not-inc, 396878, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, Black, Male, 0, 0, 25, United-States, <=50K
23, Private, 344278, Some-college, 10, Divorced, Exec-managerial, Unmarried, White, Female, 0, 0, 25, United-States, <=50K
45, Private, 203653, HS-grad, 9, Married-civ-spouse, Adm-clerical, Husband, Black, Male, 7298, 0, 40, United-States, >50K
42, Local-gov, 227890, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 1485, 40, United-States, <=50K
29, Private, 107812, Some-college, 10, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 15, United-States, <=50K
48, Private, 185143, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, <=50K
36, Private, 143068, Some-college, 10, Divorced, Craft-repair, Unmarried, White, Male, 0, 0, 40, United-States, <=50K
52, Self-emp-inc, 114758, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 15024, 0, 50, United-States, >50K
46, Private, 266337, Assoc-voc, 11, Divorced, Craft-repair, Unmarried, White, Male, 0, 0, 40, United-States, <=50K
34, Private, 321787, Some-college, 10, Never-married, Adm-clerical, Own-child, White, Male, 0, 0, 40, United-States, <=50K
27, State-gov, 21306, Assoc-acdm, 12, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, Germany, <=50K
18, Private, 271935, HS-grad, 9, Never-married, Machine-op-inspct, Own-child, White, Female, 0, 0, 40, United-States, <=50K
18, Private, 148952, Some-college, 10, Never-married, Other-service, Own-child, White, Female, 0, 0, 24, United-States, <=50K
42, Private, 196626, 7th-8th, 4, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
64, ?, 108082, Some-college, 10, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 40, United-States, <=50K
36, Private, 199439, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 45, United-States, >50K
20, ?, 304076, 11th, 7, Never-married, ?, Own-child, Black, Female, 0, 0, 20, United-States, <=50K
52, Self-emp-inc, 81436, Prof-school, 15, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, >50K
44, Self-emp-inc, 352971, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 45, United-States, >50K
53, Private, 375134, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 60, United-States, >50K
36, Private, 206521, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 60, United-States, >50K
27, Private, 330466, Bachelors, 13, Never-married, Tech-support, Other-relative, Asian-Pac-Islander, Male, 0, 0, 40, United-States, <=50K
52, Private, 208302, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 60, United-States, <=50K
60, Self-emp-not-inc, 135285, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, <=50K
41, Private, 171615, Assoc-acdm, 12, Married-civ-spouse, Tech-support, Husband, White, Male, 0, 0, 45, United-States, >50K
64, Self-emp-not-inc, 149698, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, >50K
25, Private, 71351, 1st-4th, 2, Never-married, Other-service, Other-relative, White, Male, 0, 0, 25, El-Salvador, <=50K
63, Private, 84737, 7th-8th, 4, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male, 0, 0, 40, South, <=50K
54, Local-gov, 375134, Assoc-voc, 11, Divorced, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
21, Private, 207103, HS-grad, 9, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 40, United-States, <=50K
27, Private, 199314, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, White, Male, 0, 0, 40, Poland, <=50K
63, Self-emp-not-inc, 289741, Masters, 14, Married-civ-spouse, Farming-fishing, Husband, White, Male, 41310, 0, 50, United-States, <=50K
37, Private, 240837, HS-grad, 9, Divorced, Other-service, Not-in-family, White, Female, 0, 0, 30, United-States, <=50K
22, Private, 283499, HS-grad, 9, Never-married, Transport-moving, Not-in-family, White, Male, 0, 0, 35, United-States, <=50K
54, Private, 97778, 7th-8th, 4, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
54, Private, 21698, 10th, 6, Divorced, Other-service, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
60, Local-gov, 232618, HS-grad, 9, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 40, United-States, <=50K
19, Private, 175820, 11th, 7, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 25, United-States, <=50K
25, Local-gov, 63996, HS-grad, 9, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
51, Local-gov, 182985, HS-grad, 9, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 40, United-States, <=50K
47, Federal-gov, 380127, HS-grad, 9, Never-married, Exec-managerial, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
44, Self-emp-not-inc, 111483, 10th, 6, Never-married, Craft-repair, Own-child, White, Male, 0, 0, 50, United-States, <=50K
18, ?, 31008, Some-college, 10, Never-married, ?, Own-child, White, Female, 0, 0, 30, United-States, <=50K
57, Private, 96346, HS-grad, 9, Widowed, Prof-specialty, Not-in-family, White, Female, 0, 0, 57, United-States, <=50K
22, Private, 317528, Some-college, 10, Never-married, Sales, Own-child, White, Male, 0, 0, 34, United-States, <=50K
36, State-gov, 223020, Some-college, 10, Divorced, Other-service, Unmarried, Black, Female, 0, 0, 20, United-States, <=50K
33, ?, 173998, HS-grad, 9, Married-civ-spouse, ?, Wife, White, Female, 0, 1485, 38, United-States, <=50K
39, Private, 115076, Some-college, 10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, <=50K
49, Private, 133969, Doctorate, 16, Married-civ-spouse, Prof-specialty, Husband, Other, Male, 0, 0, 50, United-States, >50K
41, Private, 173858, HS-grad, 9, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male, 0, 0, 40, China, <=50K
35, Private, 193241, Some-college, 10, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 38, United-States, <=50K
40, Self-emp-inc, 50644, Assoc-acdm, 12, Divorced, Sales, Unmarried, White, Female, 1506, 0, 40, United-States, <=50K
30, Private, 178841, Bachelors, 13, Never-married, Exec-managerial, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
25, Private, 177017, HS-grad, 9, Never-married, Sales, Not-in-family, White, Male, 0, 1504, 37, United-States, <=50K
25, Private, 253267, Some-college, 10, Married-civ-spouse, Adm-clerical, Husband, Black, Male, 0, 1902, 36, United-States, >50K
37, Private, 202027, Masters, 14, Married-civ-spouse, Adm-clerical, Husband, White, Male, 7688, 0, 50, United-States, >50K
53, Self-emp-not-inc, 321865, Prof-school, 15, Divorced, Prof-specialty, Not-in-family, White, Male, 0, 0, 60, United-States, >50K
34, Self-emp-not-inc, 321709, Assoc-acdm, 12, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 25, United-States, <=50K
22, Private, 166371, HS-grad, 9, Never-married, Other-service, Other-relative, White, Male, 0, 0, 40, ?, <=50K
18, Private, 210574, HS-grad, 9, Never-married, Sales, Own-child, White, Female, 0, 0, 20, United-States, <=50K
52, ?, 92968, Masters, 14, Married-civ-spouse, ?, Wife, White, Female, 15024, 0, 40, United-States, >50K
45, Private, 474617, HS-grad, 9, Divorced, Sales, Unmarried, Black, Male, 5455, 0, 40, United-States, <=50K
19, Private, 264390, Some-college, 10, Never-married, Adm-clerical, Own-child, White, Female, 0, 2001, 40, United-States, <=50K
33, Self-emp-inc, 144949, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 65, United-States, <=50K
45, State-gov, 90803, Some-college, 10, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, United-States, <=50K
43, State-gov, 126701, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 35, United-States, >50K
40, Private, 178417, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 35, United-States, <=50K
41, Self-emp-not-inc, 197176, Bachelors, 13, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 75, United-States, >50K
25, Private, 182227, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 1579, 40, United-States, <=50K
22, Private, 117606, Bachelors, 13, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 32, United-States, <=50K
52, Private, 349502, Some-college, 10, Never-married, Adm-clerical, Unmarried, White, Male, 0, 0, 45, United-States, <=50K
45, Federal-gov, 81487, Some-college, 10, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, Puerto-Rico, >50K
32, State-gov, 169583, Doctorate, 16, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 70, United-States, <=50K
26, Private, 485117, Bachelors, 13, Never-married, Transport-moving, Own-child, White, Male, 0, 0, 20, United-States, <=50K
24, Private, 35603, Some-college, 10, Divorced, Other-service, Not-in-family, Black, Male, 0, 0, 40, United-States, <=50K
37, Private, 175390, HS-grad, 9, Divorced, Machine-op-inspct, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K
49, Private, 184986, HS-grad, 9, Divorced, Other-service, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
43, Local-gov, 174395, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 50, United-States, <=50K
35, Private, 187711, HS-grad, 9, Never-married, Machine-op-inspct, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
