age, workclass, fnlwgt, eductation, education-num, marital-status, occupation, relationship, race, sex, capital-gain, capital-loss, hours-per-week, native-country, income
69, Private, 159522, 7th-8th, 4, Divorced, Machine-op-inspct, Unmarried, Black, Female, 2964, 0, 40, United-States, <=50K
22, Private, 112130, HS-grad, 9, Never-married, Other-service, Not-in-family, Black, Female, 0, 0, 40, United-States, <=50K
45, Private, 192835, HS-grad, 9, Married-civ-spouse, Other-service, Husband, White, Male, 3942, 0, 40, United-States, <=50K
33, Private, 206280, HS-grad, 9, Never-married, Adm-clerical, Not-in-family, Black, Male, 0, 0, 40, United-States, <=50K
57, Private, 308861, Some-college, 10, Separated, Sales, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
38, Self-emp-not-inc, 93206, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male, 0, 1902, 65, United-States, >50K
40, Private, 206066, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 50, United-States, <=50K
48, Self-emp-not-inc, 309895, Some-college, 10, Divorced, Handlers-cleaners, Own-child, White, Female, 0, 0, 40, United-States, <=50K
38, Local-gov, 216129, Some-college, 10, Married-spouse-absent, Exec-managerial, Unmarried, Black, Female, 0, 0, 35, United-States, <=50K
26, State-gov, 287420, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 60, United-States, <=50K
24, Private, 163595, HS-grad, 9, Never-married, Machine-op-inspct, Own-child, White, Male, 0, 0, 40, United-States, <=50K
35, Private, 170092, HS-grad, 9, Married-spouse-absent, Other-service, Unmarried, Black, Female, 0, 0, 20, United-States, <=50K
37, Private, 287031, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 5178, 0, 75, United-States, >50K
42, Private, 59474, HS-grad, 9, Divorced, Machine-op-inspct, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
37, Private, 99151, HS-grad, 9, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 40, United-States, >50K
37, Private, 206888, HS-grad, 9, Never-married, Exec-managerial, Not-in-family, White, Female, 0, 0, 50, United-States, <=50K
28, Private, 177119, Masters, 14, Never-married, Exec-managerial, Not-in-family, White, Female, 0, 0, 80, ?, <=50K
22, Private, 173736, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
24, Private, 182163, 11th, 7, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, Germany, <=50K
45, Local-gov, 311080, Some-college, 10, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, United-States, >50K
29, Self-emp-not-inc, 389857, HS-grad, 9, Never-married, Craft-repair, Not-in-family, White, Male, 0, 0, 50, United-States, >50K
23, Private, 297152, Some-college, 10, Never-married, Adm-clerical, Own-child, Black, Female, 0, 0, 25, United-States, <=50K
24, Federal-gov, 130534, Bachelors, 13, Never-married, Exec-managerial, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
25, Private, 137301, Assoc-acdm, 12, Never-married, Prof-specialty, Own-child, White, Female, 0, 0, 40, United-States, <=50K
58, Private, 316235, HS-grad, 9, Divorced, Sales, Other-relative, White, Female, 0, 0, 32, United-States, <=50K
28, Self-emp-inc, 32922, Assoc-voc, 11, Never-married, Sales, Not-in-family, White, Male, 0, 0, 60, United-States, <=50K
58, Private, 118303, HS-grad, 9, Widowed, Sales, Not-in-family, White, Female, 0, 0, 35, United-States, >50K
18, Private, 188241, 11th, 7, Never-married, Other-service, Own-child, White, Male, 0, 0, 16, United-States, <=50K
59, Private, 236731, 7th-8th, 4, Married-civ-spouse, Protective-serv, Husband, White, Male, 0, 0, 40, Puerto-Rico, <=50K
39, Private, 209397, HS-grad, 9, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
53, Self-emp-inc, 290640, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, United-States, >50K
54, Private, 221915, Prof-school, 15, Never-married, Prof-specialty, Other-relative, White, Female, 0, 0, 65, United-States, <=50K
51, Private, 175246, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 50, United-States, >50K
59, Private, 159724, Masters, 14, Married-civ-spouse, Sales, Husband, White, Male, 7298, 0, 55, United-States, >50K
42, State-gov, 160369, HS-grad, 9, Never-married, Protective-serv, Not-in-family, White, Male, 0, 0, 40, United-States, >50K
36, Private, 461337, Some-college, 10, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 40, United-States, <=50K
37, Private, 187311, Some-college, 10, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 60, United-States, <=50K
32, Private, 29312, Some-college, 10, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 40, United-States, <=50K
38, Self-emp-not-inc, 197365, HS-grad, 9, Married-civ-spouse, Tech-support, Husband, White, Male, 0, 0, 50, United-States, <=50K
19, Private, 301747, HS-grad, 9, Separated, Adm-clerical, Own-child, White, Female, 0, 0, 30, United-States, <=50K
55, Local-gov, 135439, Bachelors, 13, Widowed, Prof-specialty, Not-in-family, White, Female, 0, 0, 48, United-States, <=50K
30, Private, 340917, HS-grad, 9, Never-married, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
27, Private, 155057, Some-college, 10, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 50, United-States, >50K
65, ?, 200749, HS-grad, 9, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 25, United-States, <=50K
44, Private, 323627, Bachelors, 13, Never-married, Exec-managerial, Not-in-family, White, Female, 0, 0, 5, United-States, <=50K
23, ?, 154921, 5th-6th, 3, Never-married, ?, Not-in-family, White, Male, 0, 0, 50, United-States, <=50K
32, Private, 131425, Bachelors, 13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 50, United-States, <=50K
60, Private, 184242, HS-grad, 9, Married-spouse-absent, Other-service, Unmarried, White, Female, 0, 0, 20, United-States, <=50K
28, Private, 149769, HS-grad, 9, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male, 0, 0, 40, Cambodia, <=50K
44, Private, 124924, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, Mexico, <=50K
29, Private, 253003, HS-grad, 9, Never-married, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 16, United-States, <=50K
57, State-gov, 250976, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
41, Private, 104196, Some-college, 10, Divorced, Transport-moving, Not-in-family, White, Male, 0, 0, 60, United-States, <=50K
34, Self-emp-not-inc, 250182, 11th, 7, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 60, United-States, <=50K
44, Private, 188331, Some-college, 10, Divorced, Exec-managerial, Unmarried, White, Female, 0, 0, 42, United-States, <=50K
44, Private, 187322, Bachelors, 13, Divorced, Transport-moving, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
57, Private, 130714, 1st-4th, 2, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 22, United-States, <=50K
37, Private, 40955, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 30, United-States, <=50K
35, Private, 107125, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 16, United-States, >50K
51, Private, 145714, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 99999, 0, 50, ?, >50K
27, Private, 133937, Some-college, 10, Never-married, Exec-managerial, Not-in-family, White, Male, 0, 0, 45, United-States, <=50K
41, State-gov, 293485, Some-college, 10, Married-civ-spouse, Adm-clerical, Wife, White, Female, 3103, 0, 40, United-States, >50K
28, ?, 203260, Bachelors, 13, Never-married, ?, Not-in-family, White, Male, 0, 0, 8, United-States, <=50K
37, Self-emp-not-inc, 143368, Doctorate, 16, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 60, United-States, <=50K
18, Private, 51789, Some-college, 10, Never-married, Other-service, Own-child, White, Male, 0, 0, 8, United-States, <=50K
24, State-gov, 211049, 7th-8th, 4, Never-married, Tech-support, Unmarried, White, Female, 0, 0, 20, United-States, <=50K
53, Private, 81794, 12th, 8, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 40, United-States, <=50K
40, Private, 139193, HS-grad, 9, Divorced, Machine-op-inspct, Not-in-family, White, Male, 0, 1980, 48, United-States, <=50K
54, Private, 150999, Some-college, 10, Divorced, Machine-op-inspct, Not-in-family, White, Male, 0, 0, 60, United-States, <=50K
22, Private, 332657, Some-college, 10, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
44, Private, 240043, 10th, 6, Married-spouse-absent, Adm-clerical, Unmarried, Black, Female, 0, 0, 30, United-States, <=50K
43, Private, 186188, Some-college, 10, Divorced, Exec-managerial, Unmarried, White, Female, 0, 0, 45, Iran, <=50K
58, State-gov, 223400, Bachelors, 13, Married-civ-spouse, Prof-specialty, Wife, White, Female, 0, 0, 20, United-States, >50K
59, Local-gov, 102442, Bachelors, 13, Married-civ-spouse, Prof-specialty, Wife, White, Female, 0, 0, 45, United-States, >50K
31, Private, 236599, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 45, United-States, >50K
35, Private, 283237, HS-grad, 9, Never-married, Machine-op-inspct, Own-child, White, Male, 0, 0, 40, United-States, <=50K
17, Private, 150106, 10th, 6, Never-married, Sales, Own-child, White, Female, 0, 0, 20, United-States, <=50K
45, Private, 102076, Some-college, 10, Divorced, Prof-specialty, Unmarried, White, Female, 0, 0, 32, United-States, <=50K
40, Private, 374764, Some-college, 10, Divorced, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
35, Private, 32528, HS-grad, 9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 45, United-States, <=50K
25, Federal-gov, 50053, Bachelors, 13, Never-married, Tech-support, Not-in-family, White, Male, 0, 0, 45, United-States, <=50K
58, Private, 212864, HS-grad, 9, Divorced, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
39, Private, 30673, Some-college, 10, Divorced, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 50, United-States, >50K
69, ?, 248248, 1st-4th, 2, Married-civ-spouse, ?, Husband, Asian-Pac-Islander, Male, 0, 0, 34, Philippines, <=50K
23, Private, 419554, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 54, United-States, <=50K
32, State-gov, 177216, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
48, Private, 118158, Assoc-acdm, 12, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 44, United-States, <=50K
41, Private, 116391, Bachelors, 13, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 40, Germany, <=50K
74, Private, 194312, 9th, 5, Widowed, Craft-repair, Not-in-family, White, Male, 0, 0, 10, ?, <=50K
43, Private, 111895, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 50, United-States, >50K
18, Private, 193290, Some-college, 10, Never-married, Other-service, Own-child, White, Male, 0, 1721, 20, United-States, <=50K
24, Federal-gov, 287988, Bachelors, 13, Never-married, Armed-Forces, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
58, Private, 147653, Some-college, 10, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 32, United-States, <=50K
54, Private, 117674, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, >50K
60, Private, 187458, 7th-8th, 4, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
28, Private, 410351, Some-college, 10, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 40, United-States, <=50K
41, Private, 207578, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States, >50K
62, ?, 55621, Some-college, 10, Married-civ-spouse, ?, Husband, Black, Male, 0, 0, 35, United-States, >50K
27, State-gov, 271243, Some-college, 10, Divorced, Adm-clerical, Unmarried, Black, Male, 0, 0, 40, Jamaica, <=50K
30, Private, 188798, Some-college, 10, Divorced, Other-service, Own-child, White, Female, 0, 0, 20, United-States, <=50K
63, Local-gov, 168656, Bachelors, 13, Divorced, Craft-repair, Not-in-family, Black, Male, 0, 0, 35, Outlying-US(Guam-USVI-etc), <=50K
33, Private, 460408, HS-grad, 9, Never-married, Sales, Not-in-family, White, Male, 3325, 0, 50, United-States, <=50K
34, Private, 241885, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 45, United-States, <=50K
20, ?, 133061, 9th, 5, Never-married, ?, Own-child, White, Male, 0, 0, 40, United-States, <=50K
51, Private, 194097, HS-grad, 9, Married-civ-spouse, Protective-serv, Husband, White, Male, 0, 0, 40, United-States, <=50K
21, Private, 219137, 10th, 6, Never-married, Other-service, Own-child, Black, Male, 0, 0, 25, United-States, <=50K
50, Private, 31621, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, >50K
43, Private, 207685, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, <=50K
27, Private, 57052, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 2885, 0, 40, United-States, <=50K
19, Private, 109854, HS-grad, 9, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 40, United-States, <=50K
20, ?, 369678, HS-grad, 9, Never-married, ?, Not-in-family, Other, Male, 0, 0, 43, United-States, <=50K
17, Private, 53611, 12th, 8, Never-married, Other-service, Own-child, White, Female, 0, 0, 6, United-States, <=50K
47, Private, 344916, Assoc-acdm, 12, Divorced, Transport-moving, Not-in-family, Black, Male, 0, 0, 40, United-States, <=50K
25, Local-gov, 198813, Bachelors, 13, Never-married, Adm-clerical, Other-relative, Black, Female, 0, 0, 40, United-States, <=50K
71, Private, 180733, Masters, 14, Never-married, Other-service, Not-in-family, White, Female, 0, 0, 20, United-States, <=50K
21, Private, 188073, HS-grad, 9, Never-married, Machine-op-inspct, Own-child, Black, Female, 0, 0, 40, United-States, <=50K
69, ?, 159077, 11th, 7, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 48, United-States, <=50K
48, Private, 174829, Assoc-acdm, 12, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, <=50K
57, Private, 142791, 7th-8th, 4, Widowed, Sales, Other-relative, White, Female, 0, 1602, 3, United-States, <=50K
58, Self-emp-not-inc, 43221, Some-college, 10, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 2415, 40, United-States, >50K
34, Private, 188736, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Other-relative, Other, Female, 0, 0, 20, Columbia, <=50K
33, Local-gov, 222654, Some-college, 10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 66, ?, <=50K
56, Private, 251836, 5th-6th, 3, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 40, ?, <=50K
40, Federal-gov, 112388, Masters, 14, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
28, Private, 209641, HS-grad, 9, Never-married, Other-service, Not-in-family, White, Male, 0, 0, 32, United-States, <=50K
42, Private, 313945, Masters, 14, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, Ecuador, <=50K
19, ?, 134974, Some-college, 10, Never-married, ?, Own-child, White, Female, 0, 0, 20, United-States, <=50K
41, Private, 152742, Assoc-voc, 11, Divorced, Tech-support, Not-in-family, White, Female, 3325, 0, 40, United-States, <=50K
28, Self-emp-inc, 153291, HS-grad, 9, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 35, United-States, <=50K
40, Private, 353432, 10th, 6, Divorced, Machine-op-inspct, Not-in-family, White, Female, 0, 0, 35, United-States, <=50K
23, Private, 96635, Some-college, 10, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male, 0, 0, 30, United-States, <=50K
46, ?, 202560, HS-grad, 9, Married-civ-spouse, ?, Wife, White, Female, 0, 0, 40, United-States, >50K
39, Private, 150057, Masters, 14, Never-married, Sales, Not-in-family, White, Male, 0, 0, 50, United-States, >50K
39, Private, 114844, Bachelors, 13, Never-married, Sales, Not-in-family, White, Male, 0, 1876, 50, United-States, <=50K
45, Private, 132847, HS-grad, 9, Never-married, Handlers-cleaners, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
21, ?, 41356, Some-college, 10, Never-married, ?, Own-child, White, Female, 0, 0, 35, United-States, <=50K
50, Self-emp-not-inc, 93705, Some-college, 10, Divorced, Sales, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
33, Private, 309350, HS-grad, 9, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, United-States, <=50K
34, Private, 123084, 11th, 7, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female, 0, 0, 40, United-States, <=50K
55, Private, 174662, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 32, United-States, <=50K
62, Federal-gov, 177295, HS-grad, 9, Widowed, Adm-clerical, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
31, Private, 211880, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, <=50K
35, Self-emp-not-inc, 454915, 9th, 5, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
30, Private, 232475, HS-grad, 9, Separated, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
57, Self-emp-inc, 244605, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, United-States, >50K
50, Private, 150876, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, Black, Male, 0, 1887, 55, United-States, >50K
51, Private, 257337, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 50, United-States, <=50K
47, Private, 329144, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 4386, 0, 45, United-States, >50K
37, Private, 116960, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 45, United-States, >50K
58, Private, 267663, 7th-8th, 4, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, Mexico, <=50K
39, Private, 47871, Bachelors, 13, Divorced, Exec-managerial, Unmarried, White, Female, 0, 0, 50, United-States, >50K
34, Private, 295922, Some-college, 10, Never-married, Machine-op-inspct, Not-in-family, White, Male, 0, 0, 40, England, >50K
45, Private, 175625, HS-grad, 9, Separated, Adm-clerical, Unmarried, White, Female, 0, 0, 38, United-States, <=50K
19, ?, 129586, Some-college, 10, Never-married, ?, Own-child, White, Male, 0, 0, 40, United-States, <=50K
42, Private, 190179, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 99999, 0, 40, United-States, >50K
40, Private, 168071, Assoc-voc, 11, Divorced, Tech-support, Not-in-family, White, Male, 3325, 0, 40, United-States, <=50K
39, Self-emp-not-inc, 202027, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 1977, 50, United-States, >50K
36, Private, 202662, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, >50K
56, Private, 101436, HS-grad, 9, Divorced, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Female, 0, 0, 35, United-States, <=50K
19, ?, 119234, Some-college, 10, Never-married, ?, Other-relative, White, Female, 0, 0, 15, United-States, <=50K
37, Private, 360743, Some-college, 10, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male, 0, 0, 40, United-States, >50K
60, Local-gov, 93272, HS-grad, 9, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 40, United-States, <=50K
56, Private, 145574, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, >50K
51, Private, 101722, 7th-8th, 4, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male, 3908, 0, 47, United-States, <=50K
34, Private, 135785, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 36, United-States, <=50K
23, ?, 218415, Some-college, 10, Never-married, ?, Own-child, White, Female, 0, 0, 10, United-States, <=50K
19, Private, 127709, HS-grad, 9, Never-married, Farming-fishing, Own-child, Black, Male, 0, 0, 30, United-States, <=50K
37, Federal-gov, 448337, HS-grad, 9, Never-married, Exec-managerial, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K
58, Private, 310320, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, >50K
33, Private, 251521, 11th, 7, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 35, United-States, <=50K
39, Private, 255503, Bachelors, 13, Never-married, Exec-managerial, Not-in-family, White, Male, 0, 0, 40, United-States, >50K
36, Private, 116608, HS-grad, 9, Never-married, Adm-clerical, Not-in-family, White, Female, 4865, 0, 40, United-States, <=50K
26, Private, 71009, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female, 0, 0, 40, Philippines, <=50K
22, Private, 174975, Assoc-voc, 11, Never-married, Tech-support, Own-child, White, Female, 0, 0, 36, United-States, <=50K
32, Private, 108023, Masters, 14, Never-married, Adm-clerical, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
17, Private, 204018, 11th, 7, Never-married, Sales, Unmarried, White, Male, 0, 0, 15, United-States, <=50K
57, ?, 366563, Some-college, 10, Divorced, ?, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
68, Private, 121846, 7th-8th, 4, Widowed, Other-service, Unmarried, Amer-Indian-Eskimo, Female, 0, 0, 20, United-States, <=50K
70, Private, 278139, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 3432, 0, 40, United-States, <=50K
30, Private, 114691, HS-grad, 9, Never-married, Farming-fishing, Own-child, White, Male, 0, 0, 40, United-States, <=50K
19, State-gov, 536725, Some-college, 10, Never-married, Adm-clerical, Other-relative, White, Female, 0, 0, 15, Japan, <=50K
51, Private, 94432, HS-grad, 9, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, <=50K
19, Private, 286002, Some-college, 10, Never-married, Adm-clerical, Other-relative, White, Male, 0, 0, 30, Nicaragua, <=50K
47, Private, 101684, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
41, Private, 352834, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 7688, 0, 55, United-States, >50K
36, Private, 99146, Some-college, 10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 1887, 40, United-States, >50K
30, Private, 231413, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, >50K
26, Private, 158846, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 45, United-States, <=50K
41, Local-gov, 190786, Bachelors, 13, Divorced, Prof-specialty, Not-in-family, White, Male, 0, 0, 20, United-States, <=50K
25, Private, 306513, Some-college, 10, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 45, United-States, <=50K
62, Private, 152148, 9th, 5, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 40, United-States, <=50K
23, Private, 309580, Masters, 14, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
26, ?, 130832, Bachelors, 13, Never-married, ?, Unmarried, White, Female, 0, 0, 10, United-States, <=50K
25, Private, 194897, HS-grad, 9, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male, 6849, 0, 40, United-States, <=50K
30, Private, 130078, Bachelors, 13, Never-married, Sales, Not-in-family, White, Female, 0, 0, 45, United-States, <=50K
48, Private, 39986, HS-grad, 9, Never-married, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
20, Private, 379198, HS-grad, 9, Never-married, Other-service, Other-relative, Other, Male, 0, 0, 40, Mexico, <=50K
51, Private, 189762, Some-college, 10, Married-civ-spouse, Exec-managerial, Wife, White, Female, 0, 0, 15, United-States, >50K
19, Private, 178147, Some-college, 10, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 10, United-States, <=50K
31, Private, 332379, HS-grad, 9, Never-married, Machine-op-inspct, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
36, Private, 175759, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 7298, 0, 50, United-States, >50K
21, ?, 262062, Some-college, 10, Never-married, ?, Own-child, White, Female, 0, 0, 40, United-States, <=50K
40, Private, 275446, HS-grad, 9, Never-married, Sales, Own-child, Black, Male, 0, 0, 40, United-States, <=50K
30, Self-emp-not-inc, 278522, 11th, 7, Never-married, Farming-fishing, Own-child, Black, Male, 0, 0, 40, United-States, <=50K
28, Self-emp-not-inc, 54683, Some-college, 10, Never-married, Craft-repair, Not-in-family, White, Male, 0, 1590, 40, United-States, <=50K
