age, workclass, fnlwgt, eductation, education-num, marital-status, occupation, relationship, race, sex, capital-gain, capital-loss, hours-per-week, native-country, income
49, Private, 173503, 12th, 8, Divorced, Other-service, Unmarried, White, Female, 0, 0, 45, United-States, <=50K.
17, Federal-gov, 29078, 11th, 7, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female, 0, 0, 15, United-States, <=50K.
35, Private, 360743, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, Black, Male, 0, 0, 55, United-States, <=50K.
39, Self-emp-inc, 142149, Assoc-acdm, 12, Married-civ-spouse, Exec-managerial, Wife, White, Female, 0, 0, 20, United-States, >50K.
26, Private, 464552, 5th-6th, 3, Never-married, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 40, Mexico, <=50K.
59, Private, 47444, Some-college, 10, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 74, United-States, >50K.
37, Private, 24721, Some-college, 10, Divorced, Other-service, Unmarried, White, Female, 0, 0, 25, United-States, <=50K.
53, Private, 187492, Bachelors, 13, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female, 0, 0, 40, Philippines, <=50K.
50, Private, 229318, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male, 0, 0, 50, Trinadad&Tobago, <=50K.
48, Private, 358382, HS-grad, 9, Never-married, Other-service, Not-in-family, Black, Male, 0, 0, 52, United-States, <=50K.
60, State-gov, 119832, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, <=50K.
18, Private, 414166, 12th, 8, Never-married, Other-service, Own-child, Black, Female, 0, 0, 32, United-States, <=50K.
35, Private, 147638, HS-grad, 9, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female, 0, 0, 40, Hong, <=50K.
26, Self-emp-not-inc, 33016, Assoc-voc, 11, Divorced, Other-service, Unmarried, White, Female, 0, 0, 55, United-States, <=50K.
20, ?, 386962, 10th, 6, Never-married, ?, Own-child, White, Male, 0, 0, 40, Mexico, <=50K.
32, Private, 39248, Bachelors, 13, Never-married, Tech-support, Not-in-family, Other, Male, 0, 0, 40, United-States, <=50K.
69, Private, 232683, Some-college, 10, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 15, France, >50K.
31, Self-emp-not-inc, 55912, 9th, 5, Never-married, Craft-repair, Unmarried, White, Male, 0, 0, 47, United-States, <=50K.
35, Private, 113152, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, <=50K.
65, Self-emp-inc, 150095, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States, <=50K.
63, Private, 114424, Some-college, 10, Separated, Machine-op-inspct, Other-relative, Black, Female, 0, 0, 37, United-States, <=50K.
26, ?, 408417, Some-college, 10, Married-AF-spouse, ?, Husband, Black, Male, 0, 0, 38, United-States, <=50K.
29, Private, 163167, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 55, United-States, >50K.
48, Private, 86009, Assoc-voc, 11, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, >50K.
35, Federal-gov, 316582, HS-grad, 9, Married-civ-spouse, Other-service, Wife, White, Female, 7298, 0, 40, United-States, >50K.
50, Self-emp-not-inc, 165219, Prof-school, 15, Married-civ-spouse, Prof-specialty, Wife, White, Female, 0, 0, 35, United-States, >50K.
21, Private, 99829, Some-college, 10, Never-married, Sales, Not-in-family, White, Female, 0, 0, 25, United-States, <=50K.
47, Private, 275095, 9th, 5, Widowed, Exec-managerial, Unmarried, White, Female, 0, 0, 50, United-States, <=50K.
42, Private, 167650, Some-college, 10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 35, United-States, <=50K.
52, Self-emp-not-inc, 141820, 10th, 6, Divorced, Other-service, Own-child, White, Female, 0, 0, 27, United-States, <=50K.
29, Private, 108253, Bachelors, 13, Married-civ-spouse, Prof-specialty, Wife, Other, Female, 0, 0, 40, United-States, <=50K.
41, Private, 156526, Some-college, 10, Separated, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K.
36, Self-emp-inc, 185366, Some-college, 10, Never-married, Sales, Not-in-family, White, Male, 0, 0, 50, United-States, <=50K.
43, Self-emp-inc, 314739, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 92, United-States, >50K.
20, Private, 336101, Some-college, 10, Never-married, Other-service, Not-in-family, White, Female, 0, 0, 30, United-States, <=50K.
38, Private, 49115, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 55, United-States, <=50K.
35, Self-emp-inc, 186488, HS-grad, 9, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 50, Puerto-Rico, <=50K.
18, ?, 158826, 12th, 8, Never-married, ?, Own-child, Black, Female, 0, 0, 15, United-States, <=50K.
24, Private, 218415, 11th, 7, Separated, Handlers-cleaners, Other-relative, White, Female, 0, 0, 40, United-States, <=50K.
27, Private, 76978, HS-grad, 9, Never-married, Other-service, Own-child, Black, Female, 0, 0, 40, United-States, <=50K.
47, Private, 213408, 9th, 5, Divorced, Machine-op-inspct, Unmarried, White, Female, 0, 0, 40, Cuba, <=50K.
44, Private, 181265, Assoc-acdm, 12, Divorced, Craft-repair, Not-in-family, White, Male, 0, 0, 50, United-States, <=50K.
18, Local-gov, 242956, 11th, 7, Never-married, Prof-specialty, Own-child, Black, Female, 0, 0, 40, United-States, <=50K.
30, Private, 226696, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, >50K.
30, Private, 186932, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 75, United-States, <=50K.
50, Federal-gov, 107079, HS-grad, 9, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 40, United-States, <=50K.
32, Private, 154950, Bachelors, 13, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K.
18, Private, 48597, 11th, 7, Never-married, Other-service, Own-child, White, Female, 0, 0, 20, United-States, <=50K.
40, Private, 196344, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 1887, 45, United-States, >50K.
37, Self-emp-inc, 152414, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 60, United-States, >50K.
61, Private, 222966, 9th, 5, Widowed, Other-service, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K.
39, Self-emp-not-inc, 272671, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, United-States, >50K.
26, Private, 235520, Bachelors, 13, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, United-States, >50K.
30, Private, 232766, HS-grad, 9, Divorced, Other-service, Unmarried, White, Female, 0, 0, 40, United-States, <=50K.
40, Private, 309990, HS-grad, 9, Separated, Adm-clerical, Not-in-family, White, Female, 8614, 0, 60, United-States, >50K.
40, Private, 95639, HS-grad, 9, Separated, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Male, 0, 0, 45, United-States, <=50K.
20, ?, 177161, HS-grad, 9, Never-married, ?, Own-child, Other, Female, 0, 0, 45, United-States, <=50K.
51, Local-gov, 133963, HS-grad, 9, Separated, Adm-clerical, Not-in-family, White, Female, 0, 0, 35, ?, <=50K.
45, Self-emp-not-inc, 240786, Bachelors, 13, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, >50K.
44, Local-gov, 141186, Masters, 14, Divorced, Prof-specialty, Not-in-family, White, Female, 8614, 0, 35, United-States, >50K.
65, Private, 109221, 7th-8th, 4, Widowed, Priv-house-serv, Not-in-family, White, Female, 0, 3175, 60, Puerto-Rico, <=50K.
29, Private, 337953, Assoc-voc, 11, Married-civ-spouse, Sales, Husband, White, Male, 2885, 0, 40, United-States, <=50K.
49, State-gov, 189762, Some-college, 10, Divorced, Exec-managerial, Unmarried, White, Male, 0, 0, 40, United-States, <=50K.
18, ?, 40190, 12th, 8, Never-married, ?, Own-child, White, Female, 0, 0, 40, United-States, <=50K.
66, Private, 171824, Some-college, 10, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 15, United-States, <=50K.
48, Private, 83545, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 65, United-States, >50K.
28, Private, 142712, Assoc-acdm, 12, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 37, United-States, >50K.
19, Private, 91893, Some-college, 10, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 24, United-States, <=50K.
23, Private, 443701, Some-college, 10, Never-married, Adm-clerical, Own-child, Black, Female, 0, 0, 40, United-States, <=50K.
40, Private, 438427, Some-college, 10, Never-married, Sales, Not-in-family, Black, Female, 0, 0, 40, United-States, <=50K.
53, Self-emp-inc, 69372, Doctorate, 16, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male, 0, 0, 40, India, >50K.
49, Private, 243190, Assoc-voc, 11, Divorced, Tech-support, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K.
41, Private, 109762, HS-grad, 9, Divorced, Transport-moving, Not-in-family, White, Male, 0, 0, 45, United-States, <=50K.
22, Private, 91189, HS-grad, 9, Never-married, Sales, Own-child, White, Male, 0, 0, 40, United-States, <=50K.
56, Federal-gov, 205805, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 7688, 0, 40, United-States, >50K.
48, Local-gov, 212050, Some-college, 10, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, >50K.
51, Private, 152652, Assoc-acdm, 12, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 45, United-States, <=50K.
18, Private, 157193, 12th, 8, Never-married, Other-service, Own-child, White, Male, 0, 0, 30, Italy, <=50K.
32, Private, 36592, 11th, 7, Never-married, Farming-fishing, Unmarried, White, Male, 0, 0, 50, United-States, <=50K.
39, Private, 192664, Some-college, 10, Divorced, Machine-op-inspct, Own-child, White, Male, 0, 0, 40, United-States, <=50K.
38, Federal-gov, 99280, Some-college, 10, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 30, United-States, <=50K.
54, Private, 168621, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K.
37, Private, 127048, Some-college, 10, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 40, United-States, <=50K.
29, Private, 167610, HS-grad, 9, Divorced, Machine-op-inspct, Unmarried, White, Female, 0, 0, 40, United-States, <=50K.
36, Private, 108320, HS-grad, 9, Divorced, Transport-moving, Own-child, White, Male, 0, 0, 40, United-States, <=50K.
21, Private, 369643, HS-grad, 9, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 35, United-States, <=50K.
27, Private, 232388, HS-grad, 9, Married-civ-spouse, Adm-clerical, Husband, White, Male, 4386, 0, 40, United-States, >50K.
28, Private, 513719, HS-grad, 9, Separated, Craft-repair, Own-child, White, Male, 0, 0, 40, United-States, <=50K.
23, Private, 27073, Some-college, 10, Never-married, Adm-clerical, Unmarried, Other, Female, 0, 0, 40, United-States, <=50K.
54, Private, 105428, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K.
36, Private, 167284, Assoc-voc, 11, Divorced, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K.
22, Private, 320615, 7th-8th, 4, Never-married, Craft-repair, Own-child, White, Male, 0, 0, 35, United-States, <=50K.
27, Local-gov, 47284, HS-grad, 9, Never-married, Protective-serv, Not-in-family, Black, Male, 0, 0, 40, United-States, <=50K.
42, Private, 45156, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, >50K.
46, Private, 166269, Some-college, 10, Divorced, Sales, Unmarried, White, Male, 0, 0, 50, United-States, <=50K.
28, Federal-gov, 236418, Some-college, 10, Never-married, Exec-managerial, Not-in-family, Black, Male, 0, 0, 40, United-States, <=50K.
21, Private, 311478, HS-grad, 9, Never-married, Handlers-cleaners, Own-child, Black, Male, 0, 0, 45, United-States, <=50K.
50, Private, 256908, Doctorate, 16, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, United-States, >50K.
20, Private, 256796, HS-grad, 9, Never-married, Adm-clerical, Own-child, Black, Female, 0, 0, 40, United-States, <=50K.
27, Private, 168138, HS-grad, 9, Never-married, Machine-op-inspct, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K.
23, Private, 244413, 12th, 8, Married-civ-spouse, Craft-repair, Husband, Black, Male, 0, 0, 30, Ecuador, <=50K.
66, ?, 52728, Bachelors, 13, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 10, United-States, <=50K.
23, ?, 223019, Some-college, 10, Never-married, ?, Own-child, White, Female, 0, 0, 35, United-States, <=50K.
23, Private, 215443, Some-college, 10, Never-married, Other-service, Not-in-family, White, Male, 0, 0, 70, United-States, <=50K.
41, Private, 99665, 9th, 5, Married-civ-spouse, Tech-support, Wife, White, Female, 0, 0, 80, United-States, <=50K.
39, Private, 243485, HS-grad, 9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 45, United-States, <=50K.
38, Private, 169872, HS-grad, 9, Separated, Adm-clerical, Unmarried, White, Female, 3887, 0, 45, United-States, <=50K.
46, Private, 116338, Masters, 14, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K.
29, Private, 109989, HS-grad, 9, Never-married, Sales, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K.
35, Private, 144401, Bachelors, 13, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female, 0, 0, 40, Philippines, >50K.
23, Local-gov, 199555, HS-grad, 9, Never-married, Craft-repair, Own-child, White, Male, 0, 1590, 40, United-States, <=50K.
33, Self-emp-not-inc, 105229, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, <=50K.
31, Private, 185216, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, >50K.
52, Private, 155278, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States, <=50K.
28, Private, 371408, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 47, United-States, <=50K.
56, Private, 177271, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, United-States, >50K.
38, Private, 234891, Some-college, 10, Divorced, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female, 0, 0, 40, United-States, <=50K.
21, Private, 356286, HS-grad, 9, Never-married, Other-service, Not-in-family, Black, Male, 0, 0, 40, United-States, <=50K.
60, ?, 225894, Preschool, 1, Widowed, ?, Not-in-family, White, Female, 0, 0, 40, Guatemala, <=50K.
19, Private, 181781, 11th, 7, Never-married, Other-service, Own-child, White, Female, 0, 0, 28, United-States, <=50K.
23, Private, 197756, Some-college, 10, Married-civ-spouse, Sales, Wife, White, Female, 0, 0, 35, United-States, <=50K.
69, Local-gov, 216269, Assoc-acdm, 12, Widowed, Adm-clerical, Unmarried, White, Female, 0, 0, 40, United-States, <=50K.
50, Private, 33931, HS-grad, 9, Divorced, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K.
46, Private, 151584, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 30, United-States, >50K.
