age, workclass, fnlwgt, eductation, education-num, marital-status, occupation, relationship, race, sex, capital-gain, capital-loss, hours-per-week, native-country, income
31, Private, 363130, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, Black, Male, 0, 0, 40, United-States, >50K
45, Private, 240356, Some-college, 10, Divorced, Sales, Not-in-family, White, Female, 0, 0, 55, United-States, <=50K
64, Private, 133166, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 5, United-States, <=50K
38, Private, 32916, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 45, United-States, <=50K
17, Private, 117477, 10th, 6, Never-married, Other-service, Own-child, White, Male, 0, 0, 40, United-States, <=50K
33, Private, 34748, HS-grad, 9, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 1887, 20, United-States, >50K
22, Private, 459463, 12th, 8, Married-spouse-absent, Other-service, Unmarried, Black, Female, 0, 0, 50, United-States, <=50K
23, Private, 95989, Some-college, 10, Never-married, Other-service, Own-child, White, Female, 0, 0, 30, United-States, <=50K
25, Private, 118088, HS-grad, 9, Never-married, Craft-repair, Unmarried, White, Male, 0, 0, 40, United-States, <=50K
33, Private, 150570, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 3103, 0, 43, United-States, >50K
31, ?, 505438, HS-grad, 9, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 30, Mexico, <=50K
37, Private, 179731, HS-grad, 9, Never-married, Other-service, Unmarried, White, Female, 0, 0, 35, United-States, <=50K
53, Private, 122109, HS-grad, 9, Separated, Adm-clerical, Unmarried, White, Female, 0, 1876, 38, United-States, <=50K
28, Local-gov, 163942, Some-college, 10, Never-married, Protective-serv, Own-child, White, Male, 0, 0, 40, United-States, <=50K
33, Private, 106670, Bachelors, 13, Married-civ-spouse, Prof-specialty, Wife, White, Female, 0, 0, 40, United-States, >50K
41, Private, 123403, HS-grad, 9, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, United-States, <=50K
61, Self-emp-inc, 119986, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, United-States, <=50K
25, Private, 66622, Some-college, 10, Never-married, Other-service, Own-child, White, Female, 0, 0, 25, United-States, <=50K
20, ?, 40060, Some-college, 10, Never-married, ?, Own-child, White, Male, 0, 0, 56, United-States, <=50K
35, Private, 260578, HS-grad, 9, Divorced, Exec-managerial, Unmarried, White, Female, 0, 0, 40, United-States, >50K
64, Local-gov, 96076, Assoc-voc, 11, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, >50K
28, Private, 70604, HS-grad, 9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 38, United-States, <=50K
39, Self-emp-not-inc, 230329, Some-college, 10, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 1564, 12, United-States, >50K
53, Private, 49715, HS-grad, 9, Divorced, Transport-moving, Unmarried, White, Male, 0, 0, 40, United-States, <=50K
28, Private, 116531, HS-grad, 9, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
38, Federal-gov, 214542, Some-college, 10, Divorced, Handlers-cleaners, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K
25, Local-gov, 335005, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 35, Italy, <=50K
19, Private, 258633, Some-college, 10, Never-married, Other-service, Not-in-family, White, Female, 0, 0, 30, United-States, <=50K
20, Private, 203240, Assoc-acdm, 12, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 30, United-States, <=50K
27, Private, 104457, Bachelors, 13, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male, 0, 0, 40, ?, <=50K
55, Local-gov, 99131, HS-grad, 9, Married-civ-spouse, Prof-specialty, Other-relative, White, Female, 0, 2246, 40, United-States, >50K
52, State-gov, 125796, Masters, 14, Married-civ-spouse, Prof-specialty, Wife, Black, Female, 0, 1848, 40, United-States, >50K
21, ?, 479482, Some-college, 10, Never-married, ?, Own-child, White, Female, 0, 0, 40, United-States, <=50K
30, Private, 167790, HS-grad, 9, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 40, United-States, <=50K
47, Private, 133758, HS-grad, 9, Divorced, Exec-managerial, Not-in-family, White, Female, 0, 1974, 40, United-States, <=50K
22, Private, 106843, 10th, 6, Never-married, Craft-repair, Other-relative, White, Male, 0, 0, 30, United-States, <=50K
24, Private, 117959, HS-grad, 9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 4386, 0, 40, United-States, >50K
26, Private, 174921, Bachelors, 13, Never-married, Sales, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
27, Private, 134152, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 45, United-States, <=50K
57, Private, 99364, 9th, 5, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, Puerto-Rico, <=50K
18, Local-gov, 155905, Masters, 14, Never-married, Prof-specialty, Own-child, White, Female, 0, 0, 60, United-States, <=50K
30, Private, 467108, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 45, United-States, <=50K
34, Self-emp-not-inc, 304622, Bachelors, 13, Divorced, Prof-specialty, Unmarried, White, Female, 0, 0, 50, United-States, <=50K
40, Private, 198692, Some-college, 10, Married-civ-spouse, Adm-clerical, Husband, White, Male, 5178, 0, 60, United-States, >50K
60, Private, 178050, HS-grad, 9, Divorced, Other-service, Unmarried, Black, Female, 0, 0, 38, United-States, <=50K
25, Private, 162687, 12th, 8, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, >50K
39, Private, 113151, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 55, United-States, <=50K
48, Private, 158924, HS-grad, 9, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 40, United-States, >50K
27, Self-emp-not-inc, 141795, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 30, United-States, <=50K
33, Self-emp-not-inc, 33404, HS-grad, 9, Divorced, Craft-repair, Not-in-family, White, Male, 0, 0, 65, United-States, >50K
65, Self-emp-inc, 178771, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, <=50K
52, Private, 168553, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 1977, 40, United-States, >50K
27, Private, 110648, Bachelors, 13, Never-married, Tech-support, Own-child, White, Male, 0, 0, 40, United-States, <=50K
32, Private, 151053, Some-college, 10, Never-married, Craft-repair, Unmarried, White, Male, 0, 0, 40, United-States, <=50K
45, Self-emp-not-inc, 142871, Some-college, 10, Separated, Sales, Unmarried, White, Male, 0, 0, 50, United-States, <=50K
18, ?, 343161, 11th, 7, Never-married, ?, Own-child, White, Male, 0, 0, 16, United-States, <=50K
27, Private, 183523, Bachelors, 13, Never-married, Exec-managerial, Not-in-family, White, Male, 0, 0, 45, United-States, <=50K
57, Self-emp-not-inc, 222216, Some-college, 10, Married-civ-spouse, Exec-managerial, Wife, White, Female, 0, 0, 60, United-States, <=50K
44, Private, 121874, Some-college, 10, Divorced, Sales, Unmarried, White, Male, 0, 0, 55, United-States, >50K
30, Private, 467108, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 44, United-States, >50K
26, Private, 34393, Some-college, 10, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
28, Federal-gov, 42003, Some-college, 10, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, United-States, >50K
61, Private, 180418, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States, >50K
49, Self-emp-not-inc, 199590, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 50, Mexico, <=50K
33, Private, 144949, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 15024, 0, 40, United-States, >50K
50, Private, 155594, Assoc-acdm, 12, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 50, United-States, >50K
53, Self-emp-not-inc, 162576, 7th-8th, 4, Married-civ-spouse, Tech-support, Husband, White, Male, 0, 0, 99, United-States, <=50K
33, Private, 232475, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, >50K
22, Private, 269474, Some-college, 10, Never-married, Adm-clerical, Own-child, White, Male, 0, 0, 10, United-States, <=50K
45, Local-gov, 140644, Bachelors, 13, Divorced, Protective-serv, Not-in-family, White, Male, 0, 0, 40, United-States, >50K
26, ?, 39640, Some-college, 10, Never-married, ?, Not-in-family, White, Male, 0, 0, 60, United-States, <=50K
50, ?, 346014, 7th-8th, 4, Separated, ?, Own-child, White, Female, 0, 0, 20, United-States, <=50K
47, Self-emp-not-inc, 159726, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, >50K
52, Federal-gov, 290856, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, >50K
57, Private, 217886, HS-grad, 9, Widowed, Adm-clerical, Not-in-family, White, Female, 0, 0, 36, United-States, <=50K
21, ?, 199915, Some-college, 10, Never-married, ?, Own-child, White, Female, 0, 0, 35, United-States, <=50K
58, Private, 106546, HS-grad, 9, Divorced, Adm-clerical, Unmarried, White, Female, 2174, 0, 40, United-States, <=50K
50, Local-gov, 220640, Masters, 14, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female, 0, 0, 50, United-States, >50K
33, Federal-gov, 88913, Some-college, 10, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female, 0, 0, 40, United-States, <=50K
34, Self-emp-not-inc, 288486, 11th, 7, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
20, Private, 227411, Some-college, 10, Never-married, Other-service, Own-child, White, Female, 0, 0, 20, United-States, <=50K
