age, workclass, fnlwgt, eductation, education-num, marital-status, occupation, relationship, race, sex, capital-gain, capital-loss, hours-per-week, native-country, income
59, Private, 174040, Some-college, 10, Divorced, Prof-specialty, Unmarried, White, Male, 0, 0, 40, United-States, <=50K
64, State-gov, 105748, HS-grad, 9, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 40, United-States, <=50K
90, Self-emp-not-inc, 82628, HS-grad, 9, Never-married, Exec-managerial, Not-in-family, White, Male, 2964, 0, 12, United-States, <=50K
51, Private, 205100, Some-college, 10, Divorced, Sales, Not-in-family, White, Female, 0, 0, 45, United-States, >50K
36, Private, 107916, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 2002, 40, United-States, <=50K
39, Private, 130620, 7th-8th, 4, Married-spouse-absent, Machine-op-inspct, Unmarried, Other, Female, 0, 0, 40, Dominican-Republic, <=50K
30, ?, 361817, HS-grad, 9, Never-married, ?, Own-child, White, Male, 0, 0, 25, United-States, <=50K
47, Self-emp-not-inc, 235646, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, >50K
32, Private, 53277, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 60, United-States, >50K
24, Private, 456460, Assoc-acdm, 12, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 40, United-States, <=50K
23, Private, 293091, HS-grad, 9, Never-married, Sales, Own-child, White, Male, 0, 0, 30, United-States, <=50K
62, Private, 210935, HS-grad, 9, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 20, United-States, <=50K
48, ?, 199763, Some-college, 10, Married-civ-spouse, ?, Wife, White, Female, 0, 0, 20, United-States, <=50K
62, ?, 223447, 12th, 8, Divorced, ?, Not-in-family, White, Male, 0, 0, 40, Canada, <=50K
35, Self-emp-not-inc, 233533, Bachelors, 13, Separated, Craft-repair, Not-in-family, White, Male, 0, 0, 65, United-States, <=50K
27, Private, 95647, Bachelors, 13, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male, 0, 0, 40, United-States, <=50K
49, Private, 199763, Some-college, 10, Divorced, Machine-op-inspct, Not-in-family, White, Female, 0, 0, 35, United-States, <=50K
18, Private, 74539, 10th, 6, Never-married, Sales, Not-in-family, White, Male, 0, 0, 20, United-States, <=50K
19, Private, 84610, Some-college, 10, Never-married, Other-service, Own-child, White, Female, 0, 0, 30, United-States, <=50K
63, Self-emp-inc, 96930, Assoc-acdm, 12, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, >50K
54, Private, 115602, HS-grad, 9, Married-civ-spouse, Other-service, Wife, Black, Female, 0, 0, 40, United-States, <=50K
24, Private, 237341, Some-college, 10, Married-civ-spouse, Prof-specialty, Wife, White, Female, 0, 0, 40, United-States, >50K
61, Private, 143800, 10th, 6, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 50, United-States, >50K
50, Self-emp-inc, 163921, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 48, United-States, >50K
36, Private, 68273, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, >50K
21, Private, 113163, Some-college, 10, Never-married, Adm-clerical, Own-child, White, Male, 0, 0, 50, United-States, <=50K
38, Self-emp-inc, 478829, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 99999, 0, 50, United-States, >50K
30, Private, 345705, Some-college, 10, Married-civ-spouse, Exec-managerial, Other-relative, White, Male, 0, 0, 40, United-States, <=50K
22, Private, 385077, HS-grad, 9, Never-married, Craft-repair, Own-child, White, Male, 2907, 0, 40, United-States, <=50K
33, Private, 192286, Some-college, 10, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female, 0, 0, 52, United-States, <=50K
39, Local-gov, 236391, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 38, United-States, >50K
42, Private, 106679, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 50, United-States, >50K
47, ?, 308242, HS-grad, 9, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 40, United-States, <=50K
42, Local-gov, 46094, Bachelors, 13, Divorced, Transport-moving, Not-in-family, White, Male, 0, 0, 33, United-States, <=50K
29, Private, 194940, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, <=50K
35, Private, 341643, Bachelors, 13, Never-married, Sales, Not-in-family, White, Male, 0, 0, 55, United-States, <=50K
23, Private, 210474, Some-college, 10, Never-married, Other-service, Own-child, White, Female, 0, 0, 30, United-States, <=50K
28, Private, 76313, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male, 0, 0, 60, United-States, <=50K
34, Private, 115858, HS-grad, 9, Divorced, Adm-clerical, Own-child, White, Female, 0, 0, 40, United-States, <=50K
40, Private, 55191, Some-college, 10, Never-married, Adm-clerical, Not-in-family, Black, Female, 0, 0, 40, United-States, <=50K
67, Self-emp-not-inc, 364862, HS-grad, 9, Widowed, Other-service, Not-in-family, White, Female, 0, 0, 30, United-States, <=50K
49, Private, 334787, HS-grad, 9, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 40, United-States, <=50K
34, Private, 205733, HS-grad, 9, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
60, ?, 120163, Bachelors, 13, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 40, United-States, <=50K
26, Private, 333677, Bachelors, 13, Never-married, Exec-managerial, Own-child, White, Male, 2463, 0, 35, United-States, <=50K
25, Private, 208591, HS-grad, 9, Never-married, Machine-op-inspct, Own-child, White, Male, 0, 0, 40, United-States, <=50K
40, Private, 341204, Some-college, 10, Divorced, Exec-managerial, Unmarried, White, Female, 1831, 0, 30, United-States, <=50K
56, Self-emp-not-inc, 115422, HS-grad, 9, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 40, United-States, <=50K
35, Self-emp-inc, 111319, Assoc-acdm, 12, Married-civ-spouse, Sales, Husband, White, Male, 0, 1887, 45, United-States, >50K
54, Private, 816750, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 2051, 40, United-States, <=50K
25, Private, 167835, Bachelors, 13, Never-married, Exec-managerial, Not-in-family, White, Female, 3325, 0, 40, United-States, <=50K
28, Private, 92262, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, <=50K
31, Private, 91964, Bachelors, 13, Never-married, Exec-managerial, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
45, Private, 107682, HS-grad, 9, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
52, State-gov, 135388, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 5013, 0, 40, United-States, <=50K
39, Self-emp-not-inc, 597843, Masters, 14, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 50, Columbia, <=50K
19, Private, 389942, HS-grad, 9, Never-married, Sales, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
23, Private, 442274, 12th, 8, Never-married, Adm-clerical, Unmarried, White, Male, 0, 0, 40, United-States, <=50K
23, Private, 595461, 7th-8th, 4, Never-married, Craft-repair, Not-in-family, White, Male, 0, 0, 40, Mexico, <=50K
52, Private, 284329, Assoc-voc, 11, Married-civ-spouse, Prof-specialty, Husband, White, Male, 15024, 0, 40, United-States, >50K
33, Self-emp-not-inc, 127894, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 60, United-States, >50K
35, Private, 196899, Bachelors, 13, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female, 0, 0, 50, Haiti, <=50K
58, Private, 212534, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
61, Private, 71209, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 45, United-States, >50K
39, Private, 237943, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 99999, 0, 70, United-States, >50K
38, Private, 190759, 11th, 7, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
59, Private, 100313, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 1887, 40, United-States, >50K
41, Private, 344624, Bachelors, 13, Divorced, Exec-managerial, Not-in-family, White, Male, 0, 0, 50, United-States, >50K
27, ?, 194024, 9th, 5, Separated, ?, Unmarried, White, Female, 0, 0, 50, United-States, <=50K
19, Private, 87497, 11th, 7, Never-married, Transport-moving, Other-relative, White, Male, 0, 0, 10, United-States, <=50K
22, Private, 236907, Some-college, 10, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 20, United-States, <=50K
59, Private, 169639, Assoc-acdm, 12, Widowed, Exec-managerial, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
37, Private, 105803, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 3103, 0, 45, United-States, >50K
31, Private, 149507, 12th, 8, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 43, United-States, <=50K
18, Private, 294387, 11th, 7, Never-married, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
20, Private, 161708, Some-college, 10, Never-married, Sales, Own-child, White, Female, 0, 0, 35, United-States, <=50K
28, Private, 282389, HS-grad, 9, Never-married, Transport-moving, Not-in-family, White, Male, 0, 0, 60, United-States, <=50K
28, Private, 64940, Some-college, 10, Never-married, Other-service, Own-child, White, Female, 0, 0, 30, United-States, <=50K
49, Private, 195727, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, <=50K
38, Local-gov, 37931, HS-grad, 9, Married-civ-spouse, Protective-serv, Husband, White, Male, 0, 0, 40, United-States, >50K
19, Private, 170720, HS-grad, 9, Never-married, Sales, Own-child, White, Male, 0, 0, 20, United-States, <=50K
43, Private, 152958, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 7298, 0, 40, United-States, >50K
28, Private, 312372, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, Black, Male, 15024, 0, 40, United-States, >50K
41, Private, 39581, Some-college, 10, Divorced, Adm-clerical, Not-in-family, Black, Female, 0, 0, 24, El-Salvador, <=50K
50, Private, 206862, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 65, United-States, >50K
46, Private, 216934, Bachelors, 13, Divorced, Adm-clerical, Not-in-family, White, Male, 0, 0, 40, Portugal, <=50K
20, Private, 143062, Some-college, 10, Never-married, Farming-fishing, Own-child, White, Male, 0, 0, 40, United-States, <=50K
45, Private, 242391, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 60, United-States, >50K
28, Private, 165030, Some-college, 10, Never-married, Exec-managerial, Not-in-family, White, Female, 0, 0, 50, United-States, <=50K
37, Private, 199251, Some-college, 10, Married-civ-spouse, Other-service, Wife, White, Female, 0, 0, 40, United-States, <=50K
46, Self-emp-not-inc, 353012, Doctorate, 16, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 1902, 50, United-States, >50K
66, Private, 174491, HS-grad, 9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 40, United-States, <=50K
35, ?, 333305, Some-college, 10, Married-civ-spouse, ?, Own-child, White, Female, 0, 0, 40, United-States, <=50K
38, Private, 203138, Bachelors, 13, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 50, United-States, >50K
25, Private, 220220, 11th, 7, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 45, United-States, <=50K
55, Federal-gov, 305850, Prof-school, 15, Married-civ-spouse, Exec-managerial, Husband, White, Male, 15024, 0, 40, United-States, >50K
48, Local-gov, 273402, 7th-8th, 4, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 1902, 40, United-States, <=50K
56, Private, 201344, Some-college, 10, Widowed, Craft-repair, Unmarried, White, Female, 0, 0, 38, United-States, <=50K
47, Self-emp-not-inc, 218676, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 45, United-States, <=50K
55, Self-emp-not-inc, 141807, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, >50K
41, State-gov, 222434, Assoc-acdm, 12, Married-civ-spouse, Protective-serv, Husband, White, Male, 0, 0, 40, United-States, <=50K
47, Private, 266860, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 65, United-States, >50K
40, Private, 34113, HS-grad, 9, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male, 6849, 0, 43, United-States, <=50K
41, Private, 159549, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, <=50K
21, Private, 195248, Some-college, 10, Never-married, Sales, Own-child, Other, Female, 0, 0, 20, United-States, <=50K
52, Private, 109413, HS-grad, 9, Never-married, Sales, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
62, Private, 195343, Doctorate, 16, Divorced, Prof-specialty, Unmarried, White, Male, 15020, 0, 50, United-States, >50K
46, Private, 185291, 11th, 7, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 45, United-States, >50K
21, ?, 140012, Some-college, 10, Never-married, ?, Own-child, White, Male, 0, 0, 20, United-States, <=50K
35, Self-emp-not-inc, 114366, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, <=50K
29, Private, 169631, HS-grad, 9, Married-spouse-absent, Adm-clerical, Own-child, White, Female, 0, 0, 40, United-States, <=50K
21, Private, 163870, 10th, 6, Married-civ-spouse, Other-service, Husband, White, Male, 3908, 0, 40, United-States, <=50K
35, Private, 312232, HS-grad, 9, Separated, Craft-repair, Not-in-family, White, Male, 0, 0, 50, United-States, <=50K
46, Private, 229737, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, India, >50K
70, ?, 306563, HS-grad, 9, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 40, United-States, <=50K
35, Private, 161637, Doctorate, 16, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male, 0, 1902, 40, Taiwan, >50K
34, Private, 106014, Some-college, 10, Divorced, Craft-repair, Not-in-family, White, Male, 0, 0, 60, United-States, <=50K
21, Private, 25265, Assoc-voc, 11, Never-married, Machine-op-inspct, Not-in-family, White, Male, 0, 0, 30, United-States, <=50K
29, Private, 71860, HS-grad, 9, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 60, United-States, <=50K
41, Self-emp-inc, 94113, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 60, United-States, >50K
51, Self-emp-not-inc, 208003, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, <=50K
22, Private, 113550, HS-grad, 9, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 40, United-States, <=50K
47, Private, 83046, Bachelors, 13, Never-married, Exec-managerial, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
42, Self-emp-inc, 277488, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 15024, 0, 65, United-States, >50K
19, Private, 205830, HS-grad, 9, Never-married, Other-service, Own-child, White, Female, 0, 0, 40, El-Salvador, <=50K
46, Private, 273575, Bachelors, 13, Married-civ-spouse, Transport-moving, Husband, White, Male, 15024, 0, 40, United-States, >50K
23, Private, 245147, Some-college, 10, Never-married, Handlers-cleaners, Own-child, Black, Male, 0, 0, 40, United-States, <=50K
49, Private, 274720, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, Black, Male, 0, 0, 40, United-States, <=50K
58, Self-emp-not-inc, 163047, Bachelors, 13, Divorced, Prof-specialty, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
41, State-gov, 47902, Bachelors, 13, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 50, United-States, >50K
50, Private, 128798, Bachelors, 13, Married-civ-spouse, Tech-support, Husband, White, Male, 0, 0, 40, United-States, >50K
77, Private, 154205, HS-grad, 9, Widowed, Adm-clerical, Not-in-family, White, Female, 0, 0, 10, United-States, <=50K
27, Private, 176683, Assoc-voc, 11, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 60, United-States, <=50K
29, Self-emp-inc, 104737, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 60, United-States, <=50K
54, Private, 349340, Preschool, 1, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male, 0, 0, 40, India, <=50K
39, State-gov, 218249, Some-college, 10, Separated, Prof-specialty, Unmarried, Black, Female, 0, 0, 37, United-States, <=50K
32, Private, 281540, Some-college, 10, Married-civ-spouse, Tech-support, Husband, White, Male, 0, 0, 50, United-States, <=50K
36, Federal-gov, 112847, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male, 0, 0, 40, United-States, <=50K
24, Local-gov, 126613, Bachelors, 13, Never-married, Prof-specialty, Own-child, White, Female, 0, 0, 20, United-States, <=50K
50, Self-emp-not-inc, 145419, Masters, 14, Married-civ-spouse, Sales, Husband, White, Male, 7688, 0, 45, United-States, >50K
32, Self-emp-not-inc, 34572, HS-grad, 9, Divorced, Farming-fishing, Not-in-family, White, Male, 0, 0, 65, United-States, <=50K
26, Private, 104045, Bachelors, 13, Never-married, Exec-managerial, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
49, ?, 57665, Bachelors, 13, Divorced, ?, Own-child, White, Female, 0, 0, 40, United-States, <=50K
38, Private, 359001, Assoc-voc, 11, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 42, United-States, <=50K
47, Private, 105273, Bachelors, 13, Widowed, Craft-repair, Unmarried, Black, Female, 6497, 0, 40, United-States, <=50K
31, Private, 201122, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, >50K
38, Private, 160035, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 55, United-States, <=50K
50, Private, 167886, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, >50K
18, Private, 32059, 11th, 7, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 40, United-States, <=50K
59, Self-emp-inc, 200453, Masters, 14, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, <=50K
56, Self-emp-not-inc, 403072, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 50, United-States, >50K
34, Private, 37210, HS-grad, 9, Never-married, Adm-clerical, Own-child, White, Male, 0, 0, 50, United-States, <=50K
32, Private, 199416, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, <=50K
29, Private, 413227, Bachelors, 13, Never-married, Other-service, Not-in-family, White, Male, 0, 0, 35, United-States, <=50K
29, ?, 188675, Some-college, 10, Divorced, ?, Own-child, Black, Male, 0, 0, 40, United-States, <=50K
42, Private, 226902, Bachelors, 13, Married-civ-spouse, Tech-support, Husband, White, Male, 0, 0, 45, United-States, >50K
37, Private, 195189, Some-college, 10, Divorced, Other-service, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K
36, Private, 116608, HS-grad, 9, Divorced, Exec-managerial, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
59, Private, 99131, Masters, 14, Widowed, Exec-managerial, Not-in-family, White, Female, 0, 0, 40, United-States, >50K
32, Private, 553405, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 99999, 0, 50, United-States, >50K
52, Local-gov, 186117, HS-grad, 9, Married-civ-spouse, Protective-serv, Husband, White, Male, 0, 0, 56, United-States, >50K
29, State-gov, 67053, HS-grad, 9, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male, 0, 0, 40, Thailand, <=50K
39, Private, 347960, Prof-school, 15, Never-married, Prof-specialty, Not-in-family, White, Female, 14084, 0, 35, United-States, >50K
39, Private, 325374, Some-college, 10, Never-married, Adm-clerical, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
69, Private, 130413, Bachelors, 13, Widowed, Exec-managerial, Not-in-family, White, Female, 2346, 0, 15, United-States, <=50K
43, Private, 111949, HS-grad, 9, Married-civ-spouse, Other-service, Wife, White, Female, 0, 0, 35, United-States, <=50K
39, Private, 278557, Assoc-voc, 11, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 1628, 48, United-States, <=50K
19, Private, 194905, Some-college, 10, Never-married, Other-service, Own-child, White, Female, 0, 0, 30, United-States, <=50K
60, Local-gov, 195453, Assoc-voc, 11, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 60, United-States, >50K
51, Private, 282549, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male, 3137, 0, 40, United-States, <=50K
75, Private, 316119, Some-college, 10, Widowed, Prof-specialty, Not-in-family, White, Female, 0, 0, 8, United-States, <=50K
37, State-gov, 252939, Assoc-voc, 11, Never-married, Prof-specialty, Unmarried, Black, Female, 5455, 0, 40, United-States, <=50K
24, State-gov, 506329, Some-college, 10, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male, 0, 0, 40, ?, <=50K
20, Private, 316043, 11th, 7, Never-married, Other-service, Own-child, Black, Male, 594, 0, 20, United-States, <=50K
58, Federal-gov, 319733, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 70, United-States, <=50K
21, State-gov, 99199, Masters, 14, Never-married, Transport-moving, Own-child, White, Male, 0, 0, 15, United-States, <=50K
28, Private, 204600, HS-grad, 9, Separated, Protective-serv, Other-relative, White, Male, 0, 0, 40, United-States, <=50K
40, Private, 173307, 10th, 6, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, <=50K
45, Self-emp-not-inc, 34446, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 50, United-States, <=50K
40, Self-emp-not-inc, 237293, Prof-school, 15, Married-civ-spouse, Prof-specialty, Wife, White, Female, 15024, 0, 40, United-States, >50K
41, Private, 175642, Some-college, 10, Never-married, Craft-repair, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
58, Private, 203735, HS-grad, 9, Divorced, Exec-managerial, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
